ClienteCodigo,Potencial
0000512879,P2
0000512880,P3
0000512882,P1
0000512884,P3
0000512918,P2
0000512929,P1
0000512935,P3
0000512936,P3
0000512971,P1
0000512981,P3
0000512987,P3
0000513041,P4
0000513062,P4
0000513074,P4
0000520800,P4
0000520494,P2
0000520438,P3
0000520459,P4
0000521828,P2
0000520517,P4
0000521829,P4
0000520632,P3
0000520621,P4
0000520667,P4
0000520795,P1
0000520871,P3
0000520773,P2
0000520775,P3
0000520628,P1
0000520753,P3
0000520755,P2
0000520746,P3
0000520888,P2
0000521042,P2
0000521187,P1
0000521754,P3
0000521210,P2
0000521204,P3
0000499062,P2
0000522306,P4
0000505564,P3
0000505557,P1
0000505271,P2
0000505227,P1
0000522310,P4
0000522315,P2
0000505275,P2
0000505542,P2
0000505627,P4
0000505725,P3
0000505684,P4
0000505756,P4
0000505821,P3
0000505278,P2
0000505327,P2
0000505310,P3
0000520900,P4
0000519886,P2
0000505837,P3
0000506032,P2
0000505959,P4
0000505973,P2
0000505979,P4
0000505581,P1
0000520005,P4
0000519505,P2
0000505633,P4
0000505634,P3
0000505647,P3
0000505841,P3
0000505853,P3
0000505866,P1
0000505868,P4
0000505867,P1
0000505329,P2
0000505319,P3
0000519791,P3
0000510787,P1
0000510732,P4
0000510761,P3
0000510733,P4
0000510739,P2
0000510847,P1
0000510858,P4
0000510873,P2
0000510865,P4
0000510856,P3
0000511017,P1
0000510924,P1
0000511032,P1
0000511003,P3
0000511013,P3
0000511023,P4
0000511039,P4
0000510894,P3
0000510985,P4
0000510965,P3
0000511192,P2
0000511176,P1
0000511190,P4
0000511167,P3
0000511134,P4
0000511189,P2
0000511201,P4
0000511084,P2
0000521430,P1
0000521398,P4
0000522008,P2
0000521553,P4
0000521920,P3
0000521945,P4
0000521958,P3
0000522793,P2
0000522772,P4
0000522836,P2
0000522714,P1
0000522727,P3
0000522853,P4
0000522812,P2
0000522729,P3
0000522681,P4
0000522731,P2
0000522677,P4
0000522791,P4
0000526617,P3
0000522660,P2
0000536105,P3
0000535166,P2
0000532431,P4
0000532435,P2
0000532443,P4
0000532520,P4
0000532459,P4
0000532620,P4
0000532621,P3
0000533074,P2
0000533075,P2
0000533086,P4
0000533216,P1
0000533136,P2
0000533528,P3
0000534005,P3
0000534016,P4
0000534017,P3
0000533969,P4
0000533987,P3
0000533994,P4
0000533107,P4
0000534890,P3
0000534892,P4
0000533222,P2
0000533229,P4
0000533195,P4
0000533199,P4
0000533211,P4
0000533303,P1
0000533308,P4
0000533412,P2
0000533416,P4
0000536299,P3
0000533256,P4
0000533258,P4
0000533330,P3
0000533332,P3
0000533281,P4
0000533286,P4
0000533288,P4
0000538854,P3
0000538855,P4
0000539074,P4
0000539077,P4
0000539080,P4
0000539082,P4
0000538906,P4
0000538914,P4
0000538992,P4
0000539000,P4
0000539002,P4
0000539003,P4
0000539086,P4
0000539089,P4
0000535247,P2
0000537548,P4
0000527168,P1
0000527104,P3
0000526968,P1
0000526970,P4
0000526976,P4
0000527014,P1
0000527098,P2
0000527068,P3
0000527149,P1
0000527129,P4
0000527295,P2
0000527236,P3
0000527277,P1
0000527269,P4
0000527301,P4
0000528485,P3
0000527390,P4
0000527364,P2
0000527306,P4
0000527498,P4
0000527405,P1
0000536431,P4
0000537745,P3
0000535286,P2
0000535298,P3
0000537848,P4
0000537850,P4
0000537852,P3
0000537915,P4
0000537872,P3
0000537887,P3
0000537893,P4
0000537895,P4
0000537917,P3
0000537918,P3
0000518208,P4
0000518250,P4
0000518236,P2
0000518542,P3
0000518547,P4
0000518582,P2
0000518646,P3
0000518678,P4
0000518692,P4
0000518686,P2
0000518728,P2
0000518736,P3
0000518903,P4
0000518826,P3
0000518807,P4
0000518794,P4
0000518815,P2
0000518830,P4
0000518783,P2
0000518791,P4
0000518812,P1
0000522510,P2
0000522552,P3
0000522564,P2
0000522567,P4
0000522602,P3
0000522603,P4
0000519041,P3
0000522155,P1
0000519823,P2
0000527497,P2
0000527467,P2
0000527465,P4
0000527473,P2
0000527601,P4
0000527674,P4
0000527617,P2
0000527637,P4
0000527734,P4
0000527721,P4
0000527790,P4
0000527793,P4
0000528184,P4
0000528144,P2
0000528165,P3
0000528232,P2
0000528227,P4
0000528333,P2
0000528384,P4
0000528390,P2
0000528389,P4
0000528340,P4
0000528349,P3
0000528370,P4
0000528342,P3
0000528577,P4
0000528474,P3
0000528459,P3
0000528448,P4
0000528471,P2
0000528494,P2
0000528605,P2
0000528613,P2
0000528597,P3
0000528609,P2
0000528604,P4
0000528703,P3
0000528719,P3
0000528841,P3
0000528881,P2
0000528936,P3
0000528920,P3
0000528888,P3
0000529131,P2
0000529033,P1
0000529042,P4
0000529053,P3
0000529017,P1
0000529185,P3
0000528989,P4
0000529020,P4
0000529192,P4
0000529114,P2
0000529121,P3
0000529146,P2
0000529096,P4
0000529180,P4
0000529221,P4
0000529338,P3
0000529377,P4
0000529233,P4
0000529239,P3
0000529253,P1
0000529295,P4
0000529298,P4
0000529351,P4
0000529358,P4
0000529464,P2
0000529327,P4
0000529333,P1
0000533400,P4
0000533425,P4
0000533428,P1
0000533434,P2
0000533437,P2
0000533462,P1
0000533469,P4
0000536045,P4
0000534003,P3
0000533533,P2
0000535526,P4
0000536159,P3
0000535124,P3
0000534385,P2
0000534386,P3
0000536793,P4
0000538977,P4
0000536315,P4
0000536794,P4
0000536210,P3
0000538375,P4
0000536143,P4
0000536211,P3
0000536356,P4
0000536362,P2
0000536365,P2
0000536510,P4
0000536511,P4
0000536385,P3
0000536390,P3
0000537601,P4
0000537769,P4
0000537086,P2
0000537089,P4
0000537693,P4
0000537797,P3
0000537799,P3
0000536977,P4
0000536630,P4
0000536631,P4
0000537800,P2
0000536817,P4
0000536824,P2
0000536831,P4
0000536838,P3
0000537773,P4
0000537162,P2
0000537163,P4
0000537118,P4
0000536852,P4
0000537138,P2
0000537140,P3
0000537782,P3
0000536966,P4
0000536952,P4
0000537767,P4
0000536553,P4
0000536560,P4
0000536871,P4
0000537065,P4
0000537066,P4
0000537185,P4
0000537192,P4
0000533613,P3
0000533629,P3
0000533645,P2
0000533653,P3
0000532552,P2
0000532503,P2
0000532508,P1
0000532581,P3
0000532583,P2
0000532586,P3
0000532570,P4
0000532571,P2
0000532613,P3
0000532636,P2
0000532767,P4
0000532796,P2
0000532670,P4
0000532671,P4
0000532678,P4
0000532688,P4
0000532758,P4
0000532847,P2
0000532857,P4
0000533063,P2
0000532804,P2
0000533093,P4
0000533102,P3
0000532681,P2
0000533110,P4
0000533113,P2
0000532654,P3
0000532663,P2
0000532720,P3
0000532699,P1
0000532705,P1
0000532741,P2
0000532774,P3
0000532833,P4
0000532859,P4
0000533024,P4
0000532875,P4
0000532884,P4
0000532919,P3
0000532921,P4
0000532936,P2
0000532944,P4
0000532950,P4
0000532962,P3
0000532964,P3
0000532969,P3
0000532977,P4
0000532983,P3
0000532985,P4
0000532987,P2
0000532992,P3
0000532996,P3
0000533051,P4
0000533497,P4
0000536433,P4
0000535506,P4
0000536184,P4
0000535345,P2
0000535307,P3
0000535510,P4
0000536125,P2
0000535270,P4
0000535361,P2
0000535366,P3
0000536209,P3
0000537598,P2
0000536309,P3
0000536507,P4
0000536514,P4
0000536375,P4
0000536377,P4
0000538353,P4
0000537721,P3
0000537771,P2
0000536539,P4
0000537795,P4
0000536809,P4
0000537125,P2
0000537225,P4
0000536626,P4
0000536627,P4
0000537521,P3
0000537523,P3
0000538355,P3
0000537030,P4
0000537032,P4
0000537033,P3
0000536837,P2
0000537576,P2
0000537868,P4
0000537157,P4
0000537159,P3
0000537145,P4
0000536543,P3
0000537152,P4
0000537122,P2
0000536851,P4
0000537214,P2
0000537217,P3
0000537219,P3
0000537220,P4
0000536646,P4
0000536647,P4
0000537779,P4
0000537965,P3
0000536951,P1
0000536953,P3
0000537766,P2
0000536840,P1
0000538390,P4
0000536570,P4
0000536571,P4
0000536658,P3
0000537729,P3
0000537091,P4
0000537143,P1
0000532836,P2
0000532871,P3
0000533019,P4
0000533021,P1
0000532895,P3
0000532922,P4
0000532924,P3
0000532928,P3
0000532929,P2
0000532937,P4
0000532956,P4
0000532958,P4
0000532963,P3
0000532965,P4
0000532993,P2
0000532997,P2
0000533006,P3
0000533033,P4
0000533037,P4
0000533073,P4
0000535504,P3
0000536185,P3
0000535264,P2
0000535262,P1
0000535334,P4
0000535355,P3
0000535357,P2
0000535686,P4
0000538301,P4
0000535550,P3
0000535551,P4
0000535556,P3
0000537393,P3
0000537395,P4
0000537405,P4
0000537408,P4
0000537456,P2
0000537460,P3
0000537653,P3
0000537655,P2
0000537712,P2
0000535433,P2
0000535434,P4
0000535437,P4
0000535445,P3
0000537585,P1
0000537067,P4
0000535666,P3
0000535667,P2
0000537196,P4
0000537108,P4
0000535496,P4
0000535464,P2
0000535466,P2
0000535467,P3
0000535930,P4
0000535636,P4
0000536050,P4
0000537075,P4
0000536130,P4
0000537010,P4
0000537012,P4
0000538140,P4
0000538163,P3
0000538165,P4
0000538166,P4
0000538170,P3
0000538201,P4
0000538206,P4
0000538218,P4
0000538161,P2
0000534240,P4
0000534250,P2
0000534256,P3
0000534260,P4
0000534328,P4
0000534331,P2
0000534266,P4
0000534273,P4
0000534274,P2
0000534280,P3
0000534307,P3
0000534350,P3
0000534352,P2
0000534369,P3
0000534374,P3
0000534574,P3
0000534584,P2
0000534499,P3
0000534514,P4
0000534519,P4
0000534520,P4
0000534530,P1
0000534657,P2
0000534825,P2
0000534826,P3
0000534602,P4
0000534606,P4
0000534779,P2
0000534782,P4
0000534783,P4
0000536222,P4
0000537680,P3
0000536941,P4
0000536791,P4
0000538028,P4
0000537635,P4
0000536208,P2
0000536501,P3
0000536506,P2
0000536307,P4
0000536361,P4
0000536797,P3
0000536799,P3
0000537681,P2
0000536947,P3
0000537088,P4
0000536803,P4
0000536805,P4
0000536810,P4
0000537204,P4
0000537228,P4
0000537132,P4
0000536628,P4
0000536821,P2
0000537057,P4
0000538400,P4
0000536828,P4
0000536834,P2
0000537775,P2
0000537755,P3
0000537151,P4
0000537117,P4
0000537119,P4
0000536848,P3
0000537137,P4
0000537139,P2
0000536648,P4
0000537784,P3
0000537964,P2
0000536921,P4
0000536927,P4
0000536550,P4
0000537764,P3
0000536557,P4
0000536559,P4
0000536954,P4
0000536841,P1
0000536563,P4
0000537184,P4
0000536475,P4
0000535458,P2
0000535460,P1
0000537002,P2
0000536127,P4
0000535623,P2
0000535668,P3
0000536344,P3
0000537660,P4
0000537035,P3
0000535499,P2
0000536478,P3
0000535523,P4
0000535607,P3
0000535630,P4
0000536250,P2
0000537006,P3
0000537587,P2
0000537589,P2
0000535632,P2
0000535638,P3
0000535643,P2
0000536727,P3
0000536037,P1
0000536040,P1
0000536253,P3
0000537074,P4
0000537077,P2
0000537009,P4
0000537977,P4
0000535081,P3
0000535084,P3
0000536190,P2
0000535941,P3
0000536008,P4
0000536010,P2
0000536012,P2
0000536013,P4
0000536282,P3
0000537620,P2
0000536289,P2
0000536290,P2
0000536284,P3
0000535097,P2
0000535109,P3
0000535129,P2
0000535130,P3
0000535134,P2
0000535477,P2
0000536636,P3
0000535344,P3
0000536637,P3
0000535337,P2
0000538302,P3
0000536080,P4
0000509160,P4
0000526704,P3
0000509253,P4
0000509356,P3
0000509338,P2
0000509405,P2
0000509421,P3
0000509410,P3
0000509408,P2
0000509431,P2
0000509466,P3
0000509457,P4
0000509512,P4
0000518861,P4
0000509564,P4
0000526939,P3
0000509595,P4
0000509631,P4
0000509673,P2
0000509694,P1
0000509703,P4
0000509726,P1
0000509734,P2
0000509738,P4
0000519389,P3
0000519403,P1
0000522451,P1
0000516756,P4
0000516762,P3
0000516789,P4
0000516807,P4
0000516879,P4
0000516858,P2
0000516872,P4
0000516903,P4
0000516916,P4
0000516950,P2
0000516951,P4
0000516986,P3
0000517007,P4
0000517018,P2
0000517044,P4
0000517048,P4
0000517169,P3
0000517082,P4
0000517086,P2
0000517095,P4
0000517108,P4
0000517130,P4
0000517134,P1
0000517162,P4
0000517165,P4
0000517189,P3
0000518450,P4
0000518447,P4
0000518482,P4
0000518480,P2
0000518487,P4
0000518657,P4
0000518635,P3
0000518614,P4
0000518608,P4
0000518602,P3
0000517213,P2
0000517244,P1
0000517246,P4
0000517315,P4
0000517323,P4
0000517331,P4
0000517373,P2
0000517394,P3
0000523874,P4
0000517409,P3
0000517414,P4
0000517434,P1
0000517477,P4
0000517471,P4
0000517269,P4
0000517278,P2
0000517295,P4
0000517300,P2
0000517495,P4
0000517539,P4
0000526058,P4
0000517600,P2
0000517605,P2
0000517619,P3
0000537930,P4
0000537931,P4
0000537933,P4
0000537935,P3
0000537938,P3
0000537947,P3
0000538972,P4
0000539016,P4
0000539019,P4
0000539021,P4
0000539024,P4
0000539028,P4
0000539031,P4
0000539035,P4
0000539038,P4
0000539055,P4
0000539058,P4
0000539071,P4
0000539104,P4
0000535238,P2
0000535244,P3
0000535217,P4
0000535219,P2
0000535222,P4
0000535197,P2
0000535288,P3
0000535202,P3
0000535204,P2
0000536640,P3
0000535525,P2
0000535417,P2
0000535490,P4
0000529120,P3
0000529175,P3
0000529383,P3
0000529558,P4
0000529388,P4
0000529277,P1
0000529289,P4
0000529344,P4
0000529311,P4
0000529313,P3
0000529346,P2
0000529471,P4
0000529460,P3
0000529465,P2
0000535212,P2
0000533351,P2
0000533401,P2
0000533375,P4
0000533381,P2
0000533419,P2
0000533424,P4
0000533435,P3
0000533438,P4
0000533445,P4
0000533452,P4
0000533456,P4
0000533459,P1
0000535161,P4
0000536103,P3
0000535173,P2
0000535249,P4
0000533546,P4
0000536452,P2
0000535136,P2
0000535138,P3
0000536414,P3
0000534391,P4
0000534552,P2
0000534555,P4
0000534340,P3
0000534342,P4
0000534411,P2
0000534415,P2
0000534418,P4
0000534423,P3
0000534433,P4
0000534475,P4
0000534478,P4
0000534481,P4
0000534448,P1
0000534451,P2
0000534461,P2
0000533666,P3
0000533692,P3
0000533696,P3
0000533700,P4
0000533708,P3
0000533725,P1
0000517652,P4
0000517653,P2
0000518030,P2
0000529403,P4
0000529496,P4
0000529519,P3
0000529716,P2
0000529869,P3
0000530440,P2
0000530437,P2
0000530221,P3
0000530220,P2
0000530313,P1
0000529796,P4
0000529794,P3
0000529712,P4
0000529697,P3
0000529701,P3
0000529609,P2
0000529594,P2
0000529617,P3
0000529695,P4
0000530509,P3
0000530499,P1
0000517621,P3
0000517642,P2
0000517875,P1
0000517673,P2
0000529381,P2
0000529429,P1
0000529416,P3
0000529497,P1
0000529509,P3
0000529504,P2
0000529516,P3
0000529511,P4
0000529528,P3
0000529542,P4
0000530455,P3
0000530471,P4
0000530495,P4
0000530353,P4
0000530204,P3
0000530203,P4
0000530144,P3
0000529795,P4
0000529596,P3
0000529608,P4
0000529578,P2
0000529616,P2
0000529615,P1
0000529607,P4
0000529660,P3
0000529702,P2
0000529687,P3
0000530475,P3
0000530209,P2
0000530212,P4
0000530044,P4
0000529838,P4
0000529784,P2
0000530535,P3
0000530532,P2
0000529824,P3
0000530037,P4
0000530091,P2
0000530089,P4
0000530577,P2
0000530098,P4
0000529865,P2
0000529858,P4
0000529874,P1
0000530524,P2
0000530570,P3
0000530557,P3
0000529904,P4
0000529951,P2
0000529931,P2
0000529907,P4
0000529980,P4
0000529959,P3
0000529987,P2
0000529984,P3
0000530580,P4
0000530569,P1
0000530052,P2
0000530556,P3
0000530247,P3
0000530612,P2
0000531242,P4
0000531414,P4
0000531293,P4
0000531894,P3
0000531781,P4
0000531806,P3
0000531424,P3
0000531439,P1
0000531442,P1
0000531445,P4
0000531816,P1
0000531666,P4
0000531648,P3
0000531561,P2
0000531621,P4
0000531346,P3
0000531373,P4
0000531384,P3
0000531386,P1
0000531588,P3
0000531476,P3
0000531489,P3
0000531492,P3
0000512959,P4
0000512985,P4
0000512986,P3
0000513004,P4
0000513020,P2
0000513031,P3
0000513066,P2
0000520530,P4
0000520512,P4
0000520504,P4
0000520722,P2
0000520489,P3
0000520486,P4
0000520464,P4
0000520541,P3
0000520606,P2
0000520655,P4
0000520617,P4
0000520714,P4
0000520622,P1
0000520787,P4
0000520895,P1
0000520876,P2
0000520777,P4
0000520785,P4
0000520641,P3
0000520649,P2
0000520764,P4
0000520912,P2
0000521023,P2
0000534556,P1
0000534403,P4
0000534414,P2
0000534440,P4
0000534474,P3
0000534480,P3
0000534447,P4
0000534450,P4
0000534460,P4
0000534467,P4
0000533671,P4
0000533682,P2
0000533711,P4
0000533717,P1
0000530402,P2
0000538195,P4
0000538196,P4
0000538286,P3
0000538330,P4
0000538401,P4
0000538405,P3
0000538408,P4
0000538420,P4
0000538424,P3
0000538281,P4
0000538309,P3
0000538316,P4
0000538317,P3
0000538241,P4
0000538343,P4
0000538345,P3
0000538248,P4
0000538482,P4
0000538489,P4
0000538449,P4
0000538450,P4
0000538453,P4
0000538466,P4
0000538467,P4
0000538525,P4
0000538548,P4
0000538565,P4
0000538592,P4
0000538599,P4
0000538504,P4
0000538511,P3
0000538513,P3
0000538516,P4
0000538570,P4
0000538572,P4
0000538577,P4
0000538579,P4
0000538588,P4
0000538590,P4
0000538601,P4
0000538655,P4
0000538664,P4
0000538607,P4
0000538610,P4
0000538612,P3
0000538614,P4
0000538702,P4
0000538636,P4
0000538639,P4
0000538653,P4
0000538665,P4
0000538928,P4
0000538711,P4
0000538726,P4
0000538734,P4
0000538745,P4
0000538756,P4
0000538757,P4
0000538759,P4
0000538760,P4
0000538870,P4
0000538872,P4
0000538987,P4
0000538881,P4
0000538951,P4
0000538953,P4
0000538955,P4
0000538957,P4
0000538958,P4
0000538960,P4
0000538965,P4
0000538785,P2
0000538886,P4
0000538920,P4
0000538923,P4
0000538925,P4
0000538833,P4
0000538835,P4
0000538840,P4
0000538841,P4
0000538842,P4
0000538846,P4
0000535128,P4
0000535132,P3
0000535114,P4
0000535144,P2
0000536428,P2
0000535256,P2
0000535320,P2
0000535386,P2
0000536714,P2
0000535340,P3
0000535379,P2
0000538976,P4
0000535381,P3
0000538334,P3
0000538392,P4
0000536076,P4
0000536091,P3
0000536094,P4
0000536095,P3
0000536332,P3
0000537040,P2
0000535570,P2
0000535577,P3
0000535579,P3
0000535583,P2
0000535730,P3
0000535592,P3
0000535593,P2
0000535650,P2
0000535651,P3
0000535652,P3
0000535658,P4
0000535663,P4
0000536491,P4
0000535744,P3
0000535672,P4
0000530510,P1
0000530349,P2
0000530602,P2
0000529661,P2
0000529673,P3
0000529835,P4
0000530522,P2
0000530553,P2
0000529806,P4
0000529822,P2
0000529825,P4
0000529848,P4
0000530020,P1
0000530026,P2
0000530088,P4
0000530578,P2
0000530573,P4
0000529862,P3
0000529875,P1
0000529879,P3
0000529872,P2
0000530587,P2
0000529902,P4
0000529978,P2
0000529994,P3
0000529975,P4
0000529997,P1
0000529968,P1
0000529965,P2
0000530544,P4
0000530558,P2
0000530586,P4
0000530583,P4
0000530576,P3
0000530069,P4
0000530614,P3
0000530115,P1
0000530146,P2
0000530131,P4
0000530162,P4
0000530182,P4
0000530126,P4
0000530655,P2
0000530395,P4
0000530311,P3
0000530248,P4
0000530318,P4
0000530344,P4
0000530363,P3
0000530329,P4
0000530368,P3
0000530246,P2
0000538189,P4
0000538197,P4
0000538324,P4
0000538397,P4
0000538402,P4
0000538409,P4
0000538312,P4
0000538318,P4
0000538349,P2
0000538253,P2
0000538364,P3
0000538292,P4
0000538481,P4
0000538485,P4
0000538488,P4
0000538433,P4
0000538437,P4
0000538441,P4
0000538517,P4
0000538519,P4
0000538535,P4
0000538591,P4
0000538593,P4
0000538508,P4
0000538510,P4
0000538512,P4
0000538571,P4
0000538573,P4
0000538576,P4
0000538584,P4
0000538659,P4
0000538705,P4
0000538629,P4
0000538633,P4
0000538635,P4
0000538618,P4
0000538647,P4
0000538668,P4
0000538669,P4
0000538671,P4
0000538930,P4
0000538931,P4
0000538935,P4
0000538938,P4
0000538724,P4
0000538736,P4
0000538742,P4
0000538753,P4
0000538863,P4
0000538865,P4
0000538867,P4
0000538764,P4
0000538949,P4
0000538771,P4
0000538791,P4
0000538798,P4
0000538800,P4
0000538801,P4
0000538802,P4
0000538806,P4
0000538809,P4
0000538817,P4
0000538823,P4
0000538825,P4
0000535573,P4
0000535580,P3
0000535587,P4
0000535589,P4
0000535597,P3
0000535617,P2
0000535646,P2
0000535647,P3
0000535662,P1
0000535664,P2
0000535724,P3
0000535674,P3
0000535678,P3
0000535679,P4
0000535683,P3
0000535685,P1
0000535756,P4
0000535760,P2
0000535788,P2
0000535792,P2
0000535798,P2
0000535803,P3
0000535804,P2
0000535823,P3
0000535825,P2
0000536202,P1
0000536495,P4
0000535896,P3
0000535813,P3
0000535815,P2
0000535845,P1
0000535860,P4
0000535862,P1
0000536261,P3
0000535880,P4
0000535882,P3
0000535956,P2
0000536498,P4
0000536748,P4
0000537043,P3
0000538398,P4
0000536750,P4
0000537308,P4
0000537229,P4
0000536764,P3
0000538427,P4
0000537173,P3
0000537285,P2
0000536776,P4
0000536955,P4
0000536863,P4
0000536865,P2
0000536867,P2
0000537683,P2
0000537553,P3
0000536707,P4
0000536709,P2
0000537055,P3
0000537056,P4
0000537029,P4
0000537022,P4
0000537993,P3
0000536784,P1
0000537814,P3
0000536883,P3
0000536736,P2
0000536742,P4
0000536901,P4
0000536577,P4
0000536579,P3
0000536581,P3
0000536421,P2
0000537329,P3
0000537242,P4
0000537254,P4
0000537255,P4
0000537259,P4
0000537260,P4
0000537266,P3
0000537349,P3
0000537351,P3
0000537356,P2
0000537272,P2
0000537274,P4
0000537277,P4
0000537279,P4
0000537280,P4
0000537291,P3
0000537296,P2
0000537371,P4
0000537376,P4
0000537421,P4
0000537666,P4
0000537556,P3
0000537565,P4
0000537544,P3
0000537494,P3
0000537497,P4
0000537502,P3
0000537509,P3
0000537609,P4
0000537835,P3
0000537844,P3
0000537995,P3
0000538065,P4
0000538066,P3
0000538071,P4
0000538074,P2
0000538077,P4
0000538091,P3
0000538094,P4
0000538097,P4
0000538117,P4
0000538124,P3
0000538012,P3
0000538013,P4
0000538019,P4
0000538128,P4
0000538225,P3
0000538152,P4
0000538264,P4
0000538265,P4
0000538154,P3
0000538168,P4
0000521531,P2
0000521182,P4
0000521211,P4
0000521295,P4
0000521293,P3
0000521311,P3
0000521297,P2
0000521282,P4
0000521337,P1
0000521321,P4
0000521388,P4
0000521366,P2
0000521368,P2
0000521425,P4
0000521756,P4
0000522094,P2
0000521394,P4
0000521942,P4
0000521961,P4
0000521987,P3
0000522009,P2
0000522816,P4
0000522849,P2
0000522650,P3
0000522866,P4
0000522845,P4
0000522743,P4
0000522778,P3
0000522687,P3
0000522711,P3
0000522838,P4
0000522808,P2
0000522763,P4
0000522675,P3
0000532445,P1
0000532517,P4
0000532524,P4
0000532529,P4
0000533217,P2
0000533124,P4
0000533475,P4
0000533478,P4
0000533589,P3
0000534008,P4
0000533966,P2
0000533968,P4
0000533970,P2
0000533971,P2
0000536401,P3
0000535038,P1
0000533992,P3
0000533137,P3
0000533139,P2
0000533140,P4
0000533143,P3
0000533151,P4
0000534869,P2
0000534877,P3
0000534879,P2
0000534891,P4
0000533387,P3
0000533170,P4
0000533173,P1
0000533176,P4
0000533181,P3
0000533188,P4
0000533215,P3
0000533413,P4
0000535245,P3
0000537547,P3
0000533317,P2
0000533255,P2
0000533257,P3
0000533355,P4
0000533357,P4
0000533324,P4
0000533326,P4
0000533329,P3
0000533285,P4
0000533287,P4
0000533338,P2
0000533342,P1
0000533348,P2
0000539075,P4
0000539078,P4
0000538904,P4
0000539122,P4
0000538970,P4
0000536702,P2
0000535476,P3
0000535225,P2
0000535227,P4
0000535196,P2
0000535198,P3
0000535200,P2
0000536240,P4
0000536717,P4
0000533420,P4
0000533431,P3
0000533441,P2
0000533448,P3
0000533453,P3
0000536612,P4
0000533999,P1
0000534001,P3
0000533547,P2
0000536005,P4
0000536140,P4
0000537550,P4
0000533535,P2
0000533483,P4
0000535064,P2
0000535741,P2
0000535689,P2
0000535690,P3
0000535698,P3
0000535701,P4
0000535719,P4
0000535680,P2
0000535682,P3
0000535684,P3
0000536258,P2
0000535752,P3
0000535778,P4
0000535796,P4
0000536132,P3
0000536746,P4
0000535808,P2
0000535899,P4
0000535901,P2
0000535908,P2
0000535910,P3
0000535856,P3
0000535867,P4
0000535876,P2
0000535972,P4
0000535964,P3
0000535913,P3
0000535915,P4
0000535920,P4
0000536499,P3
0000537017,P4
0000536598,P4
0000537818,P3
0000537829,P2
0000536754,P4
0000537306,P2
0000537307,P4
0000537231,P1
0000536349,P2
0000536760,P4
0000537822,P4
0000536350,P4
0000536303,P2
0000537826,P2
0000537047,P4
0000537682,P4
0000536960,P4
0000537552,P3
0000537689,P4
0000536690,P4
0000536692,P4
0000536405,P4
0000537028,P4
0000536673,P4
0000536677,P3
0000536699,P4
0000536703,P2
0000536745,P4
0000537024,P4
0000536738,P4
0000536911,P3
0000536913,P4
0000536898,P3
0000537605,P4
0000536611,P2
0000536624,P4
0000536572,P4
0000536417,P4
0000536681,P4
0000537236,P4
0000537323,P4
0000537325,P3
0000537238,P4
0000537343,P4
0000537345,P3
0000537360,P3
0000537372,P1
0000537388,P3
0000537390,P2
0000537422,P3
0000537430,P4
0000537725,P3
0000537671,P2
0000537557,P3
0000537559,P4
0000537528,P4
0000537535,P4
0000537495,P2
0000537498,P1
0000537501,P1
0000537503,P1
0000537506,P4
0000537841,P4
0000537846,P4
0000538070,P3
0000538073,P3
0000538090,P3
0000538092,P3
0000538093,P4
0000538111,P4
0000538011,P3
0000538113,P2
0000538115,P4
0000538116,P4
0000538014,P3
0000538018,P3
0000538132,P4
0000538235,P4
0000538138,P3
0000538149,P4
0000538150,P4
0000538272,P4
0000538208,P3
0000538177,P3
0000523558,P2
0000534387,P2
0000534404,P4
0000534435,P4
0000533659,P4
0000533665,P2
0000534020,P2
0000534023,P2
0000534027,P2
0000534030,P3
0000533678,P2
0000533689,P2
0000533707,P2
0000533712,P4
0000533719,P4
0000530426,P4
0000530598,P4
0000530082,P4
0000530101,P2
0000530120,P4
0000530119,P4
0000530124,P4
0000530117,P4
0000530620,P4
0000530621,P4
0000530637,P4
0000530656,P4
0000530628,P4
0000530381,P2
0000530396,P4
0000530322,P4
0000530373,P3
0000538236,P3
0000538329,P4
0000538238,P1
0000538425,P4
0000538275,P2
0000538277,P3
0000538282,P4
0000538308,P4
0000538310,P4
0000538314,P4
0000538341,P4
0000538346,P4
0000538242,P3
0000538249,P4
0000538295,P4
0000538439,P4
0000538541,P2
0000538451,P3
0000538455,P4
0000538458,P3
0000538474,P4
0000538500,P3
0000538538,P4
0000538494,P3
0000538546,P4
0000538554,P4
0000538496,P3
0000538497,P4
0000538502,P4
0000538507,P4
0000538509,P2
0000538583,P4
0000538586,P4
0000538657,P4
0000538694,P4
0000538640,P4
0000538641,P4
0000538642,P4
0000538619,P4
0000538666,P4
0000538670,P4
0000538672,P4
0000538674,P4
0000538681,P4
0000538937,P4
0000538942,P4
0000538714,P4
0000538723,P4
0000538735,P4
0000538737,P4
0000538741,P4
0000538748,P4
0000538752,P4
0000538864,P4
0000538763,P4
0000538982,P4
0000538989,P4
0000538990,P4
0000538959,P4
0000538770,P4
0000538781,P4
0000538782,P4
0000538788,P4
0000538790,P4
0000538813,P4
0000538815,P4
0000538824,P4
0000538831,P4
0000538836,P4
0000538838,P4
0000536083,P3
0000536089,P4
0000536096,P3
0000537014,P4
0000535566,P3
0000535581,P3
0000535729,P3
0000535590,P2
0000535591,P2
0000535596,P2
0000535601,P4
0000535653,P2
0000536489,P3
0000536490,P3
0000535705,P1
0000535706,P4
0000535715,P4
0000535699,P1
0000535673,P4
0000535717,P4
0000535727,P2
0000535677,P1
0000535747,P1
