ClienteCodigo,Potencial
0000487189,P4
0000496511,P3
0000439679,P1
0000525137,P3
0000489873,P1
0000473279,P4
0000403680,P2
0000475813,P4
0000245629,P2
0000506125,P4
0000497635,P2
0000524509,P4
0000382832,P4
0000266425,P4
0000455401,P2
0000464117,P4
0000232072,P3
0000244455,P3
0000522832,P1
0000477392,P2
0000242356,P2
0000499862,P4
0000525889,P4
0000237364,P3
0000250932,P2
0000457181,P4
0000531224,P4
0000490921,P2
0000515154,P4
0000443085,P4
0000501680,P2
0000520505,P2
0000540950,P4
0000540951,P4
0000540952,P3
0000540953,P4
0000540954,P2
0000540955,P4
0000540956,P4
0000540957,P4
0000540958,P2
0000540959,P4
0000540960,P4
0000540961,P4
0000540963,P4
0000540964,P3
0000540965,P4
0000540966,P3
0000540967,P3
0000540968,P3
0000540969,P4
0000540970,P4
0000540971,P3
0000540972,P3
0000540973,P4
0000540974,P4
0000526844,P4
0000447834,P3
0000446639,P4
0000514118,P2
0000242707,P2
0000531675,P4
0000384316,P3
0000266531,P1
0000531943,P3
0000514611,P4
0000468155,P2
0000234984,P4
0000479724,P3
0000517458,P2
0000498322,P4
0000472723,P1
0000510759,P3
0000522897,P1
0000435334,P1
0000532389,P4
0000260997,P2
0000488114,P2
0000483951,P3
0000238792,P1
0000477928,P3
0000493631,P4
0000419989,P1
0000514352,P3
0000407021,P2
0000474640,P3
0000517484,P4
0000509122,P4
0000532433,P2
0000516902,P1
0000529622,P2
0000499651,P3
0000432434,P4
0000525804,P1
0000241545,P2
0000494221,P4
0000493513,P2
0000490584,P4
0000244873,P1
0000458507,P2
0000354094,P3
0000507561,P1
0000275426,P4
0000488908,P3
0000523605,P4
0000474260,P1
0000504365,P2
0000524315,P3
0000245938,P1
0000236078,P2
0000487215,P2
0000516937,P4
0000524078,P2
0000248174,P2
0000476319,P1
0000302879,P4
0000462054,P4
0000458613,P1
0000245546,P2
0000233691,P2
0000412275,P4
0000512238,P3
0000407300,P2
0000473569,P4
0000261997,P1
0000275065,P4
0000522956,P4
0000232132,P3
0000514135,P3
0000519977,P3
0000489152,P4
0000490727,P4
0000501351,P4
0000244869,P2
0000489104,P3
0000530196,P3
0000529455,P3
0000387284,P3
0000498472,P2
0000461433,P3
0000521208,P3
0000401340,P4
0000254480,P3
0000474314,P3
0000457186,P4
0000438394,P3
0000230311,P3
0000477366,P4
0000492653,P4
0000525207,P2
0000498817,P4
0000465956,P2
0000472356,P4
0000416320,P1
0000514534,P4
0000501422,P2
0000514077,P2
0000532029,P4
0000408929,P3
0000520160,P3
0000432191,P4
0000444153,P4
0000243560,P2
0000485017,P3
0000520346,P2
0000440332,P2
0000232742,P4
0000519810,P2
0000431882,P4
0000487971,P3
0000401780,P1
0000489948,P3
0000493771,P4
0000532146,P4
0000234156,P3
0000514969,P1
0000260672,P2
0000402090,P4
0000455229,P4
0000447269,P3
0000510124,P3
0000422293,P3
0000395369,P4
0000473220,P3
0000534345,P3
0000474014,P4
0000494796,P3
0000387696,P3
0000528563,P2
0000466915,P2
0000493634,P3
0000502098,P2
0000401837,P3
0000517814,P4
0000469898,P3
0000515936,P4
0000230236,P2
0000428824,P3
0000233392,P4
0000481728,P3
0000505474,P4
0000501028,P2
0000486474,P2
0000481255,P3
0000521021,P1
0000424101,P4
0000401405,P1
0000252083,P1
0000460869,P2
0000421181,P4
0000386338,P2
0000525362,P3
0000266235,P4
0000528131,P4
0000455880,P2
0000463000,P1
0000423851,P3
0000311729,P3
0000504464,P4
0000264768,P1
0000516473,P2
0000524714,P3
0000429340,P2
0000535033,P2
0000387421,P2
0000246397,P3
0000513325,P4
0000422155,P2
0000444447,P3
0000367833,P3
0000519344,P3
0000392704,P3
0000393122,P3
0000419198,P2
0000419486,P4
0000513569,P2
0000265267,P2
0000523433,P3
0000401651,P2
0000265827,P3
0000387380,P1
0000323940,P2
0000472537,P4
0000235281,P4
0000505935,P4
0000246924,P4
0000509584,P4
0000524470,P3
0000520277,P3
0000230369,P2
0000521775,P4
0000401747,P2
0000441020,P4
0000531932,P1
0000258251,P3
0000498497,P4
0000527793,P4
0000382593,P3
0000481715,P2
0000486547,P3
0000419023,P2
0000507374,P2
0000531944,P4
0000261237,P2
0000507973,P4
0000503791,P4
0000443862,P2
0000489951,P4
0000410735,P2
0000515979,P4
0000519825,P3
0000392843,P4
0000448837,P2
0000531044,P2
0000402296,P1
0000441576,P4
0000422081,P3
0000513852,P3
0000490153,P3
0000501538,P3
0000520654,P4
0000464919,P3
0000264235,P2
0000532393,P4
0000267422,P3
0000447914,P3
0000447729,P4
0000529974,P3
0000491614,P3
0000447180,P3
0000510257,P4
0000256508,P1
0000532922,P4
0000514760,P4
0000233295,P3
0000527108,P3
0000526055,P4
0000534368,P4
0000483872,P2
0000498121,P4
0000406579,P4
0000445029,P3
0000529039,P4
0000496507,P1
0000476367,P4
0000489767,P3
0000508593,P4
0000240245,P2
0000467270,P2
0000247017,P1
0000520417,P3
0000503903,P4
0000439939,P4
0000477474,P3
0000509093,P4
0000509298,P2
0000527163,P4
0000516277,P4
0000509909,P4
0000525787,P1
0000517240,P4
0000235273,P3
0000516449,P4
0000242786,P3
0000524583,P4
0000512955,P2
0000511914,P4
0000529104,P3
0000471861,P4
0000533172,P4
0000473873,P4
0000504329,P4
0000480990,P4
0000483310,P2
0000531858,P4
0000477202,P4
0000240107,P2
0000489400,P3
0000480567,P3
0000526265,P3
0000240019,P1
0000534631,P3
0000517809,P2
0000507954,P3
0000479485,P1
0000371938,P3
0000430904,P2
0000480601,P4
0000444756,P4
0000422017,P4
0000486029,P4
0000500713,P3
0000312684,P1
0000496800,P4
0000238654,P2
0000276242,P2
0000466405,P4
0000489198,P4
0000507104,P4
0000534520,P2
0000526916,P1
0000496762,P1
0000412467,P2
0000514288,P2
0000534494,P4
0000490836,P4
0000445662,P4
0000509443,P2
0000505464,P4
0000501038,P4
0000526578,P4
0000531581,P4
0000510461,P4
0000513673,P4
0000456907,P4
0000521031,P2
0000446209,P4
0000467967,P4
0000526619,P4
0000491631,P2
0000372985,P4
0000527072,P3
0000496291,P3
0000474681,P3
0000532718,P4
0000523200,P3
0000234755,P2
0000526363,P3
0000431885,P4
0000497791,P4
0000502661,P3
0000493079,P4
0000402205,P2
0000503547,P4
0000482394,P4
0000501337,P3
0000395812,P4
0000525819,P4
0000516521,P3
0000523869,P4
0000529586,P3
0000493864,P4
0000530467,P4
0000232790,P3
0000267561,P4
0000462219,P4
0000521903,P4
0000466431,P2
0000525930,P4
0000473062,P4
0000449431,P2
0000512870,P4
0000410656,P1
0000517667,P4
0000465137,P2
0000406871,P2
0000464923,P3
0000528659,P4
0000525700,P2
0000432618,P4
0000528182,P4
0000417451,P1
0000403225,P4
0000453171,P2
0000407715,P1
0000231048,P2
0000396755,P4
0000280062,P1
0000511167,P3
0000515445,P4
0000455047,P4
0000240346,P2
0000510072,P4
0000517026,P3
0000399358,P3
0000521224,P1
0000466368,P3
0000444957,P3
0000232789,P4
0000259889,P1
0000527078,P4
0000490838,P2
0000232661,P2
0000495619,P2
0000518792,P3
0000235740,P2
0000533225,P2
0000387967,P4
0000486688,P4
0000397284,P2
0000487875,P2
0000521395,P4
0000532565,P4
0000519841,P3
0000487579,P4
0000523979,P3
0000234969,P2
0000483493,P2
0000494497,P4
0000525093,P2
0000483510,P4
0000509928,P4
0000448233,P3
0000488425,P4
0000387794,P4
0000512099,P1
0000500675,P2
0000527805,P3
0000385189,P4
0000487062,P2
0000478530,P4
0000470831,P4
0000430007,P1
0000529350,P4
0000518501,P4
0000466354,P1
0000512935,P3
0000412077,P4
0000452079,P4
0000470923,P4
0000421485,P3
0000519627,P4
0000520456,P3
0000495579,P2
0000404571,P1
0000329703,P2
0000477342,P4
0000521468,P2
0000523234,P4
0000521952,P3
0000452877,P3
0000313739,P2
0000518618,P3
0000476927,P1
0000524580,P3
0000527129,P4
0000520650,P4
0000266790,P2
0000502369,P3
0000443870,P3
0000480607,P3
0000500150,P4
0000484353,P4
0000491369,P1
0000513126,P2
0000459126,P4
0000383085,P2
0000386812,P3
0000399110,P1
0000513931,P2
0000477822,P1
0000454680,P3
0000411959,P4
0000498743,P4
0000411248,P2
0000397704,P2
0000443513,P4
0000523588,P2
0000466625,P1
0000416702,P3
0000476404,P1
0000477363,P2
0000501707,P4
0000489790,P4
0000525645,P3
0000483833,P2
0000512602,P4
0000513252,P4
0000388070,P2
0000466026,P1
0000232619,P1
0000448731,P2
0000494778,P3
0000437565,P4
0000524302,P4
0000230326,P2
0000520251,P4
0000436911,P4
0000501565,P2
0000398996,P2
0000506277,P4
0000529254,P4
0000421451,P4
0000434523,P3
0000526291,P4
0000522177,P3
0000392066,P2
0000244786,P2
0000238368,P2
0000328097,P2
0000305548,P2
0000387973,P4
0000421678,P1
0000477535,P2
0000526038,P4
0000536025,P4
0000536026,P2
0000486386,P3
0000451798,P4
0000397327,P1
0000494283,P4
0000457218,P3
0000266053,P2
0000390415,P2
0000469379,P2
0000524761,P2
0000402086,P2
0000534440,P4
0000534943,P4
0000528518,P4
0000502102,P3
0000508493,P4
0000493033,P3
0000240232,P2
0000468487,P4
0000495959,P4
0000524219,P3
0000438109,P3
0000367146,P4
0000521082,P4
0000240912,P4
0000241722,P4
0000432833,P4
0000504467,P2
0000522602,P4
0000532863,P1
0000235039,P2
0000261555,P3
0000517245,P3
0000264793,P3
0000417040,P3
0000424486,P4
0000408862,P3
0000476413,P4
0000514432,P4
0000480101,P4
0000390879,P3
0000472240,P2
0000420635,P4
0000528165,P4
0000448250,P2
0000533104,P4
0000508160,P1
0000525988,P4
0000483544,P4
0000447806,P3
0000474777,P3
0000240528,P3
0000495531,P2
0000416007,P2
0000474439,P4
0000401386,P2
0000263514,P1
0000516270,P4
0000441671,P2
0000400009,P2
0000514712,P2
0000506711,P3
0000434456,P3
0000463559,P3
0000516856,P3
0000252081,P2
0000240345,P2
0000447642,P3
0000477897,P4
0000532041,P4
0000466204,P2
0000420935,P2
0000444782,P2
0000528920,P3
0000495581,P4
0000501104,P4
0000514853,P4
0000511468,P4
0000429790,P3
0000450812,P3
0000254873,P2
0000497222,P1
0000516149,P3
0000486500,P2
0000366639,P4
0000504292,P4
0000443398,P4
0000462974,P2
0000506549,P4
0000526391,P4
0000448437,P2
0000382227,P4
0000531218,P4
0000456200,P2
0000476487,P4
0000353673,P2
0000388371,P4
0000487982,P4
0000511789,P2
0000423877,P4
0000478375,P2
0000531732,P2
0000531226,P4
0000431971,P4
0000492302,P3
0000233432,P2
0000525762,P3
0000402819,P2
0000527944,P4
0000470444,P4
0000505509,P3
0000242872,P4
0000508381,P4
0000447367,P3
0000534008,P3
0000481701,P2
0000476848,P4
0000527476,P2
0000446231,P3
0000502926,P4
0000256251,P4
0000442909,P3
0000433020,P3
0000492683,P2
0000516769,P4
0000448947,P4
0000525675,P4
0000501848,P2
0000382602,P3
0000446019,P3
0000520892,P4
0000431521,P3
0000491146,P3
0000467018,P3
0000432660,P4
0000258306,P2
0000268234,P4
0000479383,P3
0000243196,P4
0000524347,P4
0000510795,P4
0000407653,P2
0000503675,P3
0000490515,P3
0000532982,P4
0000407272,P3
0000532349,P3
0000500070,P2
0000300543,P2
0000482470,P3
0000521991,P2
0000470559,P3
0000400247,P3
0000404799,P4
0000517889,P4
0000522038,P4
0000398902,P1
0000417165,P4
0000518450,P4
0000492687,P2
0000517414,P4
0000260949,P2
0000249276,P3
0000437388,P2
0000527914,P2
0000529545,P3
0000406380,P4
0000443750,P3
0000529847,P4
0000473394,P1
0000523201,P3
0000514918,P4
0000264541,P4
0000231036,P2
0000517409,P2
0000447420,P3
0000510614,P4
0000398298,P1
0000510874,P3
0000523110,P4
0000434338,P4
0000408087,P3
0000525735,P2
0000502941,P4
0000440913,P3
0000532655,P2
0000464142,P2
0000408314,P1
0000497760,P1
0000428817,P2
0000388657,P3
0000525311,P4
0000427931,P2
0000513905,P4
0000521987,P3
0000427735,P1
0000418190,P4
0000457539,P3
0000516184,P4
0000234463,P1
0000249180,P1
0000514546,P4
0000487537,P2
0000230246,P3
0000516432,P2
0000457931,P4
0000471490,P3
0000514980,P2
0000475350,P2
0000400947,P3
0000471217,P2
0000525008,P4
0000403322,P2
0000420744,P3
0000422514,P2
0000394751,P4
0000527642,P3
0000496944,P4
0000516026,P4
0000521356,P1
0000518505,P4
0000434295,P2
0000432030,P4
0000260435,P3
0000519095,P3
0000510555,P4
0000487845,P4
0000351002,P3
0000269140,P3
0000447622,P4
0000473860,P2
0000394658,P4
0000443023,P2
0000532485,P3
0000285602,P1
0000510799,P3
0000495197,P4
0000402020,P3
0000528596,P4
0000391589,P4
0000458353,P2
0000488674,P4
0000497856,P2
0000400232,P3
0000492350,P4
0000440772,P3
0000420141,P2
0000530977,P4
0000424349,P4
0000239538,P4
0000426918,P4
0000517911,P4
0000469075,P3
0000495576,P2
0000517923,P4
0000470705,P4
0000387321,P1
0000532188,P4
0000385986,P2
0000475433,P1
0000530678,P3
0000532219,P4
0000386755,P4
0000442393,P2
0000524829,P4
0000233221,P2
0000526799,P4
0000478675,P4
0000514338,P4
0000436915,P2
0000472410,P4
0000444904,P4
0000518629,P3
0000317351,P2
0000529187,P4
0000233484,P3
0000501965,P4
0000452284,P3
0000266191,P1
0000480267,P4
0000388211,P2
0000519826,P2
0000531419,P3
0000475683,P1
0000521006,P4
0000451407,P4
0000255085,P4
0000460663,P4
0000484778,P4
0000536027,P3
0000536028,P4
0000536029,P4
0000536030,P3
0000536031,P2
0000536032,P3
0000536033,P4
0000536034,P2
0000536035,P2
0000536036,P3
0000536037,P1
0000536038,P2
0000536039,P4
0000536040,P1
0000536041,P3
0000536045,P4
0000536046,P4
0000536047,P4
0000536048,P4
0000536049,P4
0000536050,P3
0000536051,P4
0000536055,P4
0000536056,P4
0000536057,P4
0000536058,P4
0000536059,P3
0000536060,P4
0000536061,P4
0000536062,P4
0000536063,P4
0000536064,P2
0000536065,P2
0000536066,P2
0000536067,P3
0000536068,P2
0000536069,P4
0000536070,P2
0000536071,P2
0000536072,P4
0000536073,P3
0000536074,P2
0000536075,P2
0000536076,P4
0000536077,P3
0000536078,P4
0000536079,P4
0000536080,P4
0000536081,P4
0000536082,P3
0000536083,P4
0000469040,P4
0000496092,P4
0000419222,P2
0000503948,P1
0000489449,P2
0000252875,P2
0000493775,P3
0000477536,P2
0000483617,P4
0000254756,P4
0000491478,P2
0000230350,P1
0000517010,P4
0000445708,P2
0000256387,P1
0000530258,P4
0000484822,P4
0000518578,P3
0000475970,P1
0000481424,P3
0000249761,P2
0000469661,P4
0000534834,P4
0000239614,P2
0000499919,P3
0000529733,P4
0000405712,P1
0000533004,P4
0000440197,P3
0000424569,P4
0000246262,P4
0000530170,P2
0000475507,P3
0000530673,P4
0000514046,P4
0000514721,P3
0000495456,P3
0000521581,P2
0000528109,P4
0000449328,P4
0000490211,P3
0000491828,P3
0000387385,P4
0000412161,P2
0000427296,P2
0000517360,P4
0000474855,P3
0000431686,P2
0000506431,P4
0000533954,P3
0000522363,P2
0000509747,P3
0000526701,P3
0000492324,P2
0000447892,P4
0000496876,P3
0000280866,P3
0000513101,P3
0000525211,P4
0000515455,P2
0000517807,P4
0000534003,P3
0000528448,P4
0000241501,P1
0000426194,P3
0000388099,P2
0000512070,P3
0000437364,P2
0000514856,P4
0000487216,P4
0000528232,P1
0000533007,P2
0000511532,P3
0000530845,P4
0000504734,P3
0000498469,P3
0000230917,P2
0000431809,P4
0000499304,P4
0000520200,P3
0000453704,P4
0000453271,P2
0000483350,P4
0000439535,P4
0000388125,P4
0000433603,P4
0000433713,P3
0000528613,P2
0000534922,P2
0000364186,P3
0000235252,P3
0000532209,P4
0000444049,P3
0000508612,P4
0000508113,P1
0000524502,P3
0000504067,P3
0000533907,P3
0000524819,P4
0000481172,P4
0000514849,P4
0000490474,P3
0000231661,P3
0000530833,P3
0000515147,P4
0000533888,P3
0000533428,P1
0000465981,P4
0000444960,P4
0000526446,P4
0000525525,P1
0000441573,P4
0000265930,P2
0000393673,P2
0000237891,P2
0000501144,P4
0000505964,P2
0000489005,P3
0000411216,P4
0000477782,P4
0000490766,P4
0000521644,P2
0000245603,P2
0000482091,P4
0000409916,P2
0000445754,P1
0000385054,P1
0000511364,P4
0000504837,P2
0000521547,P2
0000440525,P2
0000507631,P3
0000451865,P4
0000454906,P4
0000520311,P4
0000509412,P4
0000238026,P1
0000430149,P4
0000519381,P4
0000537266,P2
0000537267,P1
0000537268,P3
0000537269,P2
0000537270,P4
0000537271,P3
0000537272,P2
0000537273,P4
0000537274,P4
0000537275,P3
0000537276,P4
0000537277,P3
0000537278,P4
0000537279,P4
0000537280,P4
0000537281,P4
0000537282,P2
0000537283,P4
0000537284,P2
0000537285,P1
0000537286,P3
0000537287,P2
0000537288,P3
0000537289,P2
0000537290,P3
0000537291,P3
0000537292,P3
0000537293,P3
0000537294,P2
0000537296,P2
0000537297,P3
0000537298,P4
0000537299,P4
0000537300,P4
0000537305,P1
0000537306,P1
0000537307,P3
0000537308,P4
0000537309,P4
0000537310,P2
0000537311,P4
0000537312,P2
0000537313,P4
0000537314,P2
0000537315,P1
0000537316,P4
0000537317,P4
0000537318,P3
0000537319,P4
0000537320,P2
0000537321,P4
0000537322,P1
0000537323,P4
0000537324,P1
0000537325,P3
0000537327,P1
0000537328,P2
0000537329,P3
0000537330,P2
0000537331,P3
0000537332,P4
0000537333,P4
0000537334,P2
0000537335,P3
0000537336,P4
0000537337,P3
0000537338,P3
0000537339,P4
0000537340,P1
0000537341,P4
0000537342,P4
0000537343,P4
0000537344,P3
0000537345,P4
0000537346,P4
0000537347,P3
0000537348,P4
0000537349,P2
0000537350,P4
0000537351,P3
0000537352,P4
0000537353,P4
0000537354,P2
0000537355,P3
0000537356,P1
0000537357,P1
0000537358,P4
0000537359,P4
0000537360,P2
0000537361,P3
0000537362,P2
0000537363,P3
0000537364,P4
0000537365,P4
0000537366,P4
0000537367,P3
0000537368,P2
0000537369,P3
0000427211,P1
0000506903,P4
0000523084,P3
0000477405,P3
0000526346,P3
0000527095,P2
0000405896,P3
0000527953,P4
0000531590,P2
0000479040,P4
0000423769,P4
0000419972,P2
0000406572,P2
0000425882,P4
0000497223,P3
0000522447,P4
0000370392,P4
0000519161,P2
0000388434,P2
0000243585,P2
0000512101,P4
0000519667,P4
0000440541,P4
0000427520,P4
0000522955,P3
0000419359,P1
0000521840,P1
0000526302,P3
0000457049,P4
0000494057,P4
0000430651,P4
0000475947,P3
0000507147,P3
0000508741,P3
0000500698,P4
0000527647,P4
0000381861,P3
0000438933,P4
0000435982,P2
0000242377,P2
0000267390,P4
0000432292,P2
0000522350,P2
0000527111,P2
0000425631,P4
0000439853,P2
0000521740,P3
0000481756,P2
0000512429,P4
0000510070,P2
0000462175,P4
0000233950,P2
0000519900,P4
0000230328,P3
0000527517,P2
0000489875,P1
0000410671,P4
0000255001,P2
0000513234,P4
0000528071,P3
0000489579,P2
0000490542,P4
0000477719,P2
0000313407,P2
0000515155,P3
0000462708,P3
0000540975,P3
0000540976,P1
0000540977,P2
0000540978,P3
0000540979,P3
0000540980,P3
0000540981,P4
0000540982,P2
0000540983,P4
0000540984,P4
0000540985,P2
0000540986,P4
0000540987,P3
0000540988,P3
0000540989,P2
0000540990,P1
0000540991,P4
0000540992,P4
0000540993,P4
0000540994,P4
0000540995,P3
0000540996,P4
0000540997,P4
0000540998,P2
0000540999,P4
0000541000,P4
0000541001,P3
0000541002,P1
0000541003,P2
0000541004,P3
0000541005,P4
0000541006,P3
0000541007,P4
0000541008,P4
0000541009,P3
0000541010,P3
0000541011,P3
0000541012,P4
0000541013,P3
0000541014,P3
0000541015,P1
0000541016,P1
0000541017,P3
0000541018,P2
0000541019,P3
0000541020,P4
0000541021,P3
0000541022,P4
0000541023,P4
0000436322,P3
0000496335,P4
0000481563,P4
0000427047,P2
0000395101,P4
0000507370,P3
0000485591,P3
0000489763,P4
0000513677,P4
0000532205,P4
0000526078,P2
0000533651,P4
0000431029,P1
0000495441,P4
0000527789,P3
0000521519,P3
0000512564,P2
0000432937,P3
0000508262,P4
0000529304,P1
0000534689,P4
0000499655,P2
0000258547,P3
0000532504,P2
0000241323,P4
0000517988,P1
0000525304,P4
0000403017,P4
0000506084,P2
0000463101,P4
0000231734,P3
0000231438,P1
0000495491,P4
0000517171,P2
0000452336,P3
0000396726,P2
0000532450,P4
0000522927,P4
0000386062,P2
0000453798,P4
0000516913,P3
0000442698,P3
0000418154,P4
0000533758,P4
0000527248,P2
0000496332,P2
0000428073,P4
0000512883,P3
0000505787,P3
0000481699,P3
0000262732,P4
0000427041,P2
0000381008,P2
0000477786,P4
0000435431,P4
0000515751,P3
0000528433,P4
0000244752,P2
0000469336,P1
0000513952,P4
0000383560,P1
0000469808,P2
0000442601,P4
0000517197,P4
0000528922,P4
0000249665,P1
0000469682,P2
0000492851,P3
0000400225,P4
0000521028,P4
0000530630,P2
0000511465,P1
0000509261,P3
0000384537,P1
0000529123,P2
0000517354,P3
0000485806,P4
0000491812,P3
0000511178,P2
0000419854,P3
0000241665,P2
0000498302,P4
0000477563,P3
0000488981,P3
0000472553,P2
0000528701,P3
0000385268,P1
0000302289,P4
0000525992,P4
0000504310,P2
0000383354,P1
0000400076,P3
0000492908,P4
0000242246,P2
0000508491,P4
0000312387,P4
0000418585,P2
0000483896,P4
0000233982,P2
0000482235,P4
0000475447,P2
0000528810,P1
0000528313,P4
0000498936,P2
0000315208,P4
0000458621,P3
0000445846,P2
0000426415,P3
0000319632,P4
0000518046,P3
0000489235,P3
0000522335,P3
0000507597,P2
0000505225,P4
0000466849,P4
0000520391,P4
0000525026,P3
0000478801,P4
0000506545,P2
0000427708,P3
0000530098,P4
0000517335,P3
0000531104,P4
0000512408,P4
0000398623,P1
0000531705,P3
0000248446,P1
0000444372,P2
0000517831,P4
0000288685,P3
0000467834,P3
0000421283,P3
0000381374,P3
0000434211,P3
0000467332,P1
0000530628,P4
0000263707,P3
0000458692,P2
0000514907,P4
0000230732,P4
0000489246,P4
0000401647,P3
0000516622,P2
0000479213,P4
0000469204,P2
0000381701,P2
0000529687,P3
0000464346,P2
0000439267,P4
0000516692,P3
0000497918,P4
0000501753,P4
0000521328,P1
0000393944,P1
0000254584,P4
0000447310,P2
0000236096,P4
0000502812,P4
0000515758,P4
0000477712,P4
0000527454,P4
0000452591,P4
0000513834,P2
0000449237,P4
0000533183,P3
0000476375,P1
0000492578,P2
0000492267,P4
0000431850,P2
0000515920,P4
0000501224,P2
0000395198,P4
0000512231,P4
0000239922,P2
0000459521,P4
0000318800,P4
0000233079,P3
0000496395,P4
0000521043,P4
0000531917,P2
0000470394,P1
0000404131,P3
0000530668,P4
0000516485,P4
0000499791,P4
0000529033,P1
0000503401,P2
0000387151,P2
0000531103,P4
0000244728,P3
0000486245,P1
0000429480,P2
0000534316,P4
0000496154,P2
0000531236,P1
0000532395,P2
0000506544,P4
0000526931,P4
0000475043,P2
0000449930,P3
0000479839,P4
0000495054,P4
0000515050,P4
0000506550,P4
0000407737,P3
0000499841,P2
0000517996,P3
0000479726,P4
0000517456,P4
0000467104,P2
0000241566,P2
0000509553,P2
0000527235,P4
0000397839,P1
0000522090,P4
0000517482,P4
0000476818,P2
0000512387,P4
0000284987,P2
0000496969,P3
0000509818,P4
0000383557,P4
0000255868,P4
0000492005,P4
0000487767,P4
0000518547,P4
0000512894,P3
0000231824,P1
0000461537,P4
0000510321,P4
0000260541,P3
0000242902,P1
0000524872,P2
0000421917,P3
0000520370,P4
0000436278,P4
0000523029,P4
0000469257,P3
0000494240,P2
0000483221,P3
0000527097,P4
0000284221,P3
0000511928,P3
0000497445,P4
0000385108,P4
0000260128,P1
0000531119,P3
0000504295,P3
0000526732,P3
0000496846,P2
0000504554,P4
0000397063,P4
0000437009,P3
0000450177,P4
0000524911,P3
0000472941,P3
0000263724,P2
0000263381,P3
0000505456,P4
0000236234,P3
0000235116,P3
0000354074,P2
0000468180,P4
0000426510,P2
0000511246,P2
0000426633,P2
0000448810,P1
0000522322,P4
0000464514,P4
0000448856,P4
0000264062,P3
0000473325,P3
0000531301,P2
0000528365,P2
0000255848,P2
0000473201,P3
0000513657,P4
0000346375,P4
0000407774,P3
0000492365,P3
0000344420,P3
0000495192,P4
0000422757,P4
0000475390,P2
0000515447,P4
0000420432,P2
0000477249,P1
0000234696,P1
0000468374,P1
0000532057,P4
0000480624,P4
0000231583,P1
0000503175,P4
0000452816,P4
0000507261,P2
0000412735,P4
0000442197,P4
0000440482,P4
0000448380,P2
0000436937,P3
0000497947,P3
0000381347,P3
0000485166,P2
0000435758,P3
0000523675,P4
0000479269,P4
0000534768,P1
0000245801,P3
0000481005,P3
0000513653,P3
0000495187,P2
0000492448,P4
0000477231,P2
0000305502,P1
0000354102,P2
0000493241,P4
0000391530,P1
0000418525,P4
0000518253,P2
0000484647,P4
0000499731,P3
0000262228,P3
0000490405,P2
0000472513,P2
0000411343,P2
0000438212,P4
0000501183,P4
0000508410,P4
0000494153,P3
0000434530,P4
0000329715,P3
0000492556,P4
0000384192,P1
0000436483,P4
0000534243,P4
0000232028,P3
0000233827,P1
0000509962,P4
0000440956,P2
0000456194,P3
0000517478,P4
0000510715,P2
0000238842,P2
0000531214,P4
0000299966,P2
0000439249,P4
0000497630,P1
0000522541,P4
0000430275,P2
0000485155,P4
0000481311,P4
0000511820,P4
0000447290,P2
0000527729,P4
0000524272,P2
0000399443,P1
0000496070,P3
0000350632,P2
0000457967,P3
0000509767,P3
0000529580,P4
0000238777,P1
0000475461,P3
0000279852,P4
0000263956,P4
0000390545,P4
0000469932,P4
0000493277,P3
0000395759,P4
0000506012,P3
0000231898,P3
0000519939,P4
0000480274,P3
0000409956,P1
0000456609,P4
0000507639,P3
0000512373,P2
0000234518,P2
0000388304,P1
0000469556,P2
0000525869,P4
0000294166,P1
0000533193,P4
0000381885,P3
0000438990,P4
0000492463,P4
0000403959,P2
0000444444,P4
0000495062,P4
0000466419,P2
0000477163,P2
0000431848,P4
0000248880,P3
0000489409,P4
0000468742,P3
0000457533,P2
0000534083,P3
0000533472,P4
0000382282,P1
0000447303,P2
0000519459,P4
0000529477,P4
0000486034,P2
0000485845,P4
0000481035,P4
0000231780,P4
0000403239,P4
0000302402,P4
0000503551,P1
0000483063,P2
0000468083,P2
0000470082,P2
0000240291,P4
0000523472,P1
0000230715,P3
0000502207,P4
0000508592,P4
0000503256,P2
0000497304,P2
0000412993,P2
0000399188,P3
0000490884,P4
0000520300,P2
0000532173,P3
0000397385,P2
0000433850,P4
0000304586,P3
0000505484,P4
0000495003,P4
0000507455,P4
0000524582,P4
0000521862,P3
0000447812,P4
0000420653,P1
0000247936,P3
0000481718,P4
0000487559,P2
0000234062,P2
0000521870,P1
0000525329,P4
0000531734,P4
0000489823,P3
0000457275,P2
0000506075,P4
0000476794,P3
0000506531,P4
0000231477,P4
0000529144,P1
0000518429,P2
0000269182,P3
0000441267,P4
0000454764,P4
0000438652,P2
0000403437,P4
0000511559,P3
0000246501,P1
0000507467,P3
0000457419,P1
0000461472,P4
0000261743,P3
0000517587,P4
0000514246,P4
0000514469,P3
0000469848,P4
0000475808,P4
0000495451,P2
0000417345,P3
0000533348,P2
0000419967,P2
0000417174,P1
0000518874,P4
0000529308,P2
0000470409,P2
0000513217,P4
0000531806,P4
0000409375,P3
0000475201,P3
0000264770,P1
0000472342,P4
0000230838,P4
0000491932,P3
0000390866,P1
0000520889,P4
0000500256,P4
0000512292,P4
0000527917,P4
0000416754,P2
0000516724,P2
0000405035,P2
0000506981,P2
0000230317,P1
0000234451,P3
0000507713,P3
0000493381,P4
0000482294,P3
0000509071,P4
0000447686,P2
0000500462,P4
0000495242,P4
0000481852,P4
