ClienteCodigo,RFM_Score,RFM_Level
523938,3,Require Activation
523939,3,Require Activation
523943,11,High
523944,11,High
523949,4,Needs Attention
523950,3,Require Activation
523952,10,High
523953,8,Medium
523956,4,Needs Attention
523960,7,Medium
523961,10,High
523962,8,Medium
523965,4,Needs Attention
523966,11,High
523968,9,High
523969,5,Promising
523971,3,Require Activation
523974,8,Medium
523979,6,Promising
523980,8,Medium
523982,8,Medium
523983,7,Medium
523984,3,Require Activation
523986,7,Medium
523989,4,Needs Attention
523991,8,Medium
523992,9,High
523993,7,Medium
523994,7,Medium
523996,5,Promising
523998,9,High
523999,11,High
524000,3,Require Activation
524002,5,Promising
524003,8,Medium
524004,10,High
524005,6,Promising
524006,9,High
524007,3,Require Activation
524008,10,High
524010,5,Promising
524011,10,High
524013,7,Medium
524014,7,Medium
524015,9,High
524016,6,Promising
524017,10,High
524022,3,Require Activation
524023,7,Medium
524025,10,High
524026,5,Promising
524028,8,Medium
524029,10,High
524030,8,Medium
524031,10,High
524033,3,Require Activation
524035,12,High
524038,5,Promising
524046,4,Needs Attention
524047,7,Medium
524048,7,Medium
524049,8,Medium
524050,10,High
524054,7,Medium
524055,9,High
524056,6,Promising
524057,3,Require Activation
524058,8,Medium
524060,3,Require Activation
524061,11,High
524062,4,Needs Attention
524064,3,Require Activation
524065,3,Require Activation
524067,11,High
524069,5,Promising
524073,4,Needs Attention
524074,8,Medium
524076,12,High
524077,7,Medium
524078,11,High
524080,5,Promising
524083,11,High
524087,9,High
524089,12,High
524090,6,Needs Attention
524091,5,Promising
524093,7,Medium
524094,10,High
524098,8,Medium
524099,12,High
524101,4,Needs Attention
524105,10,High
524107,6,Promising
524108,3,Require Activation
524110,4,Needs Attention
524114,3,Require Activation
524115,11,High
524117,3,Require Activation
524119,4,Needs Attention
524120,6,Promising
524123,6,Promising
524125,8,Medium
524126,9,High
524127,9,High
524129,7,Medium
524130,12,High
524131,4,Needs Attention
524132,3,Require Activation
524133,7,Medium
524135,10,High
524136,9,High
524139,3,Require Activation
524140,9,High
524141,10,High
524143,12,High
524144,8,Medium
524147,7,Medium
524148,9,High
524149,6,Promising
524151,8,Medium
524152,4,Needs Attention
524153,5,Promising
524154,12,High
524155,3,Require Activation
524159,12,High
524160,9,High
524164,8,Medium
524166,3,Require Activation
524167,3,Require Activation
524169,9,High
524172,6,Promising
524173,9,High
524177,3,Require Activation
524178,10,High
524179,5,Promising
524180,10,High
524181,6,Promising
524182,9,High
524184,5,Promising
524186,7,Medium
524189,5,Promising
524191,7,Medium
524196,3,Require Activation
524198,7,Medium
524199,12,High
524200,11,High
524201,9,High
524203,9,High
524206,10,High
524210,6,Promising
524211,8,Medium
524212,10,High
524215,8,Medium
524216,5,Needs Attention
524217,12,High
524218,5,Promising
524219,6,Promising
524220,6,Promising
524223,9,High
524224,3,Require Activation
524228,7,Medium
524230,4,Needs Attention
524231,12,High
524233,3,Require Activation
524235,9,High
524238,11,High
524239,6,Promising
524243,5,Promising
524244,7,Medium
524245,3,Require Activation
524247,3,Require Activation
524248,7,Medium
524256,5,Promising
524257,9,High
524259,4,Needs Attention
524264,8,Medium
524266,12,High
524268,10,High
524269,9,High
524272,6,Promising
524273,6,Promising
524274,8,Medium
524275,9,High
524277,4,Needs Attention
524278,7,Medium
524279,3,Require Activation
524280,12,High
524281,4,Needs Attention
524282,4,Needs Attention
524283,5,Promising
524284,12,High
524285,11,High
524289,3,Require Activation
524291,11,High
524293,4,Needs Attention
524295,6,Promising
524296,4,Needs Attention
524297,3,Require Activation
524301,11,High
524303,7,Medium
524304,11,High
524305,4,Needs Attention
524306,7,Medium
524307,11,High
524308,12,High
524309,3,Require Activation
524311,5,Promising
524312,3,Require Activation
524315,6,Promising
524317,5,Promising
524321,5,Needs Attention
524322,7,Medium
524323,9,High
524324,6,Promising
524326,9,High
524329,6,Promising
524330,8,Medium
524333,3,Require Activation
524334,6,Needs Attention
524335,8,Medium
524336,12,High
524337,6,Promising
524343,6,Promising
524344,3,Require Activation
524348,5,Promising
524349,4,Needs Attention
524351,6,Promising
524352,3,Require Activation
524358,9,High
524360,9,High
524361,5,Promising
524362,5,Promising
524366,7,Medium
524367,3,Require Activation
524368,5,Promising
524370,3,Require Activation
524371,3,Require Activation
524372,10,High
524373,6,Promising
524376,5,Promising
524378,9,High
524379,11,High
524381,10,High
524383,7,Medium
524387,5,Promising
524388,10,High
524392,3,Require Activation
524396,3,Require Activation
524397,11,High
524402,12,High
524403,10,High
524405,6,Promising
524407,6,Promising
524409,9,High
524410,10,High
524411,4,Needs Attention
524414,8,Medium
524415,9,High
524417,3,Require Activation
524420,5,Promising
524421,8,Medium
524426,3,Require Activation
524427,4,Needs Attention
524429,7,Medium
524434,3,Require Activation
524435,8,Medium
524440,3,Require Activation
524442,3,Require Activation
524444,8,Medium
524446,5,Promising
524449,12,High
524451,8,Medium
524455,3,Require Activation
524456,10,High
524457,8,Medium
524459,11,High
524462,3,Require Activation
524465,11,High
524466,12,High
524469,4,Needs Attention
524470,10,High
524472,8,Medium
524475,7,Medium
524476,10,High
524478,3,Require Activation
524480,5,Promising
524481,3,Require Activation
524482,8,Medium
524483,11,High
524484,10,High
524485,11,High
524486,12,High
524487,5,Promising
524488,5,Promising
524489,9,High
524490,9,High
524494,9,High
524495,5,Promising
524496,6,Promising
524497,9,High
524498,11,High
524499,4,Needs Attention
524502,6,Promising
524503,3,Require Activation
524504,3,Require Activation
524505,7,Medium
524506,8,Medium
524510,3,Require Activation
524511,7,Medium
524514,6,Promising
524515,3,Require Activation
524516,9,High
524517,10,High
524518,3,Require Activation
524519,5,Promising
524520,4,Needs Attention
524522,11,High
524523,7,Medium
524526,6,Promising
524527,9,High
524530,7,Medium
524531,3,Require Activation
524535,10,High
524536,3,Require Activation
524538,6,Promising
524541,9,High
524543,5,Promising
524544,3,Require Activation
524545,8,Medium
524546,9,High
524547,4,Needs Attention
524549,10,High
524550,10,High
524551,6,Promising
524561,5,Promising
524562,12,High
524563,11,High
524565,8,Medium
524566,7,Medium
524568,4,Needs Attention
524569,9,High
524570,8,Medium
524571,8,Medium
524572,12,High
524573,7,Medium
524574,5,Needs Attention
524575,5,Promising
524576,11,High
524578,7,Medium
524579,12,High
524580,8,Medium
524581,5,Promising
524582,3,Require Activation
524583,4,Needs Attention
524584,12,High
524587,9,High
524588,3,Require Activation
524590,11,High
524591,3,Require Activation
524594,3,Require Activation
524597,4,Needs Attention
524598,9,High
524599,12,High
524600,7,Medium
524603,6,Promising
524604,9,High
524605,9,High
524606,12,High
524607,9,High
524608,7,Medium
524609,7,Medium
524610,5,Promising
524611,11,High
524613,11,High
524614,6,Promising
524617,8,Medium
524624,5,Promising
524625,3,Require Activation
524626,10,High
524628,9,High
524630,10,High
524631,3,Require Activation
524632,11,High
524637,5,Promising
524638,11,High
524639,5,Promising
524642,11,High
524644,4,Needs Attention
524646,7,Medium
524647,8,Medium
524648,7,Medium
524654,9,High
524655,5,Promising
524656,6,Promising
524657,8,Medium
524658,10,High
524659,9,High
524660,5,Promising
524661,9,High
524662,5,Promising
524663,12,High
524665,4,Needs Attention
524668,8,Medium
524669,11,High
524674,5,Promising
524676,4,Needs Attention
524677,6,Promising
524678,12,High
524679,9,High
524681,3,Require Activation
524682,5,Promising
524684,8,Medium
524686,5,Promising
524688,8,Medium
524689,4,Needs Attention
524690,8,Medium
524691,10,High
524695,6,Promising
524696,9,High
524697,3,Require Activation
524700,6,Promising
524702,3,Require Activation
524707,8,Medium
524709,3,Require Activation
524710,11,High
524714,8,Medium
524715,10,High
524717,3,Require Activation
524721,12,High
524722,5,Promising
524723,4,Needs Attention
524724,10,High
524725,7,Medium
524726,7,Medium
524727,3,Require Activation
524728,4,Needs Attention
524731,3,Require Activation
524732,4,Needs Attention
524735,6,Needs Attention
524736,6,Promising
524741,11,High
524745,7,Medium
524748,9,High
524752,8,Medium
524754,11,High
524757,3,Require Activation
524761,6,Promising
524762,12,High
524765,9,High
524770,7,Medium
524774,3,Require Activation
524775,12,High
524776,12,High
524778,10,High
524785,5,Promising
524789,12,High
524790,3,Require Activation
524794,10,High
524796,7,Medium
524797,6,Promising
524798,10,High
524802,3,Require Activation
524804,12,High
524806,6,Promising
524807,3,Require Activation
524811,5,Promising
524814,9,High
524816,3,Require Activation
524817,12,High
524821,3,Require Activation
524823,4,Needs Attention
524825,9,High
524827,12,High
524828,8,Medium
524830,12,High
524835,3,Require Activation
524837,11,High
524838,3,Require Activation
524839,12,High
524846,4,Needs Attention
524848,3,Require Activation
524850,5,Promising
524854,10,High
524855,12,High
524856,3,Require Activation
524860,3,Require Activation
524864,12,High
524865,9,High
524866,3,Require Activation
524869,9,High
524870,3,Require Activation
524871,3,Require Activation
524872,6,Promising
524873,5,Promising
524875,10,High
524877,3,Require Activation
524879,6,Promising
524880,9,High
524882,8,Medium
524883,8,Medium
524885,3,Require Activation
524886,9,High
524887,5,Promising
524894,7,Medium
524896,3,Require Activation
524900,11,High
524901,3,Require Activation
524903,6,Promising
524904,5,Needs Attention
524906,6,Promising
524907,3,Require Activation
524908,12,High
524909,3,Require Activation
524910,9,High
524911,11,High
524912,11,High
524915,8,Medium
524917,4,Needs Attention
524920,4,Needs Attention
524921,7,Medium
524922,7,Medium
524924,4,Needs Attention
524925,12,High
524927,8,Medium
524929,8,Medium
524931,11,High
524932,8,Medium
524933,9,High
524938,6,Promising
524939,7,Medium
524944,8,Medium
524945,3,Require Activation
524951,10,High
524952,6,Promising
524957,9,High
524960,10,High
524962,3,Require Activation
524963,11,High
524965,3,Require Activation
524967,3,Require Activation
524968,3,Require Activation
524969,8,Medium
524971,4,Needs Attention
524972,4,Needs Attention
524975,11,High
524978,9,High
524980,3,Require Activation
524983,7,Medium
524986,3,Require Activation
524987,8,Medium
524988,7,Medium
524989,12,High
524990,3,Require Activation
524991,3,Require Activation
524993,3,Require Activation
524995,11,High
524996,8,Medium
524998,6,Promising
525000,11,High
525001,9,High
525005,3,Require Activation
525007,5,Promising
525014,11,High
525015,6,Promising
525017,9,High
525019,10,High
525020,12,High
525021,10,High
525024,9,High
525025,4,Needs Attention
525026,10,High
525029,4,Needs Attention
525031,3,Require Activation
525032,3,Require Activation
525034,6,Promising
525036,9,High
525037,12,High
525038,3,Require Activation
525042,5,Promising
525043,5,Promising
525045,3,Require Activation
525053,6,Promising
525059,6,Promising
525060,3,Require Activation
525061,8,Medium
525063,10,High
525068,5,Promising
525074,8,Medium
525076,11,High
525077,5,Promising
525080,11,High
525084,10,High
525086,10,High
525088,8,Medium
525090,9,High
525092,10,High
525093,11,High
525094,11,High
525095,9,High
525096,3,Require Activation
525099,6,Promising
525100,3,Require Activation
525101,6,Promising
525106,8,Medium
525107,10,High
525113,9,High
525114,5,Promising
525116,10,High
525117,12,High
525118,4,Needs Attention
525119,10,High
525121,8,Medium
525122,8,Medium
525123,7,Medium
525124,10,High
525127,9,High
525128,8,Medium
525130,9,High
525131,3,Require Activation
525132,11,High
525137,8,Medium
525138,10,High
525139,3,Require Activation
525140,4,Needs Attention
525141,4,Needs Attention
525142,6,Promising
525145,9,High
525146,3,Require Activation
525147,12,High
525148,11,High
525149,3,Require Activation
525150,9,High
525151,6,Promising
525153,3,Require Activation
525155,9,High
525156,10,High
525159,8,Medium
525160,6,Promising
525162,5,Promising
525165,6,Promising
525170,3,Require Activation
525171,12,High
525172,3,Require Activation
525173,8,Needs Attention
525177,4,Needs Attention
525178,8,Medium
525181,5,Needs Attention
525183,5,Promising
525184,3,Require Activation
525185,3,Require Activation
525186,3,Require Activation
525187,11,High
525188,3,Require Activation
525189,4,Needs Attention
525190,9,High
525192,3,Require Activation
525194,3,Require Activation
525196,8,Medium
525198,3,Require Activation
525199,11,High
525200,6,Promising
525201,7,Medium
525202,9,High
525204,4,Needs Attention
525205,6,Promising
525207,12,High
525210,3,Require Activation
525211,7,Medium
525212,11,High
525213,5,Promising
525214,11,High
525215,6,Promising
525218,6,Promising
525221,9,High
525225,6,Promising
525226,9,High
525227,3,Require Activation
525228,4,Needs Attention
525229,12,High
525231,10,High
525232,10,High
525233,3,Require Activation
525236,6,Promising
525237,5,Promising
525240,5,Promising
525241,11,High
525243,8,Medium
525249,6,Promising
525251,7,Medium
525252,9,High
525253,7,Medium
525255,5,Promising
525258,5,Promising
525260,8,Medium
525261,11,High
525262,12,High
525263,12,High
525266,3,Require Activation
525267,11,High
525270,4,Needs Attention
525271,7,Medium
525272,8,Medium
525274,3,Require Activation
525276,3,Require Activation
525277,10,High
525278,6,Promising
525280,8,Medium
525281,3,Require Activation
525282,3,Require Activation
525285,9,High
525286,11,High
525287,7,Medium
525288,3,Require Activation
525289,12,High
525290,3,Require Activation
525292,3,Require Activation
525295,3,Require Activation
525298,8,Medium
525300,12,High
525301,5,Promising
525302,6,Promising
525303,11,High
525306,3,Require Activation
525308,7,Medium
525312,9,High
525314,3,Require Activation
525316,8,Medium
525317,6,Promising
525319,11,High
525320,5,Needs Attention
525322,4,Needs Attention
525324,10,High
525326,7,Medium
525327,9,High
525328,4,Needs Attention
525332,11,High
525335,4,Needs Attention
525336,3,Require Activation
525339,6,Promising
525340,8,Medium
525342,10,High
525343,7,Medium
525345,3,Require Activation
525346,10,High
525347,9,High
525354,5,Promising
525356,6,Promising
525357,3,Require Activation
525359,5,Needs Attention
525360,3,Require Activation
525361,3,Require Activation
525362,6,Promising
525363,9,High
525366,4,Needs Attention
525368,3,Require Activation
525369,12,High
525371,8,Medium
525372,12,High
525375,12,High
525376,3,Require Activation
525377,10,High
525378,4,Needs Attention
525379,12,High
525386,11,High
525387,5,Promising
525389,9,High
525390,5,Promising
525392,7,Medium
525394,9,High
525395,4,Needs Attention
525399,9,High
525400,9,High
525401,9,High
525402,9,High
525403,10,High
525404,4,Needs Attention
525408,3,Require Activation
525409,3,Require Activation
525412,10,High
525413,11,High
525417,12,High
525420,10,High
525421,3,Require Activation
525422,8,Medium
525424,5,Promising
525425,5,Promising
525428,3,Require Activation
525433,11,High
525434,10,High
525435,4,Needs Attention
525436,9,High
525437,3,Require Activation
525439,12,High
525441,6,Promising
525442,3,Require Activation
525445,11,High
525447,11,High
525449,6,Promising
525455,4,Needs Attention
525456,9,High
525459,6,Needs Attention
525462,9,High
525464,4,Needs Attention
525465,10,High
525466,6,Promising
525467,11,High
525468,7,Medium
525472,7,Medium
525473,3,Require Activation
525475,3,Require Activation
525476,8,Medium
525478,12,High
525479,7,Medium
525481,12,High
525482,9,High
525483,7,Medium
525484,8,Medium
525487,8,Medium
525488,8,Medium
525494,3,Require Activation
525495,3,Require Activation
525511,4,Needs Attention
525513,3,Require Activation
525514,9,High
525516,7,Medium
525517,4,Needs Attention
525518,8,Medium
525520,8,Medium
525525,10,High
525526,6,Promising
525529,11,High
525531,9,High
525532,5,Promising
525533,7,Medium
525535,10,High
525536,9,High
525541,10,High
525542,7,Medium
525544,5,Promising
525545,3,Require Activation
525547,10,High
525548,7,Medium
525549,11,High
525551,11,High
525552,6,Promising
525553,6,Needs Attention
525555,9,High
525556,3,Require Activation
525557,4,Needs Attention
525558,3,Require Activation
525560,9,High
525561,12,High
525562,3,Require Activation
525563,6,Needs Attention
525565,6,Promising
525568,7,Medium
525569,8,Medium
525573,4,Needs Attention
525574,5,Promising
525575,4,Needs Attention
525576,11,High
525578,9,High
525582,3,Require Activation
525583,8,Medium
525584,12,High
525588,8,Medium
525589,5,Promising
525591,3,Require Activation
525593,12,High
525596,10,High
525598,11,High
525599,8,Medium
525600,3,Require Activation
525601,5,Promising
525603,9,High
525605,3,Require Activation
525606,3,Require Activation
525610,8,Medium
525611,3,Require Activation
525612,11,High
525614,4,Needs Attention
525615,4,Needs Attention
525617,12,High
525622,3,Require Activation
525624,3,Require Activation
525625,10,High
525626,3,Require Activation
525628,3,Require Activation
525629,6,Needs Attention
525631,3,Require Activation
525632,4,Needs Attention
525633,5,Promising
525635,4,Needs Attention
525636,10,High
525639,7,Medium
525640,3,Require Activation
525645,7,Medium
525650,8,Medium
525652,3,Require Activation
525653,8,Medium
525654,9,High
525655,5,Promising
525656,12,High
525657,8,Medium
525660,4,Needs Attention
525661,7,Medium
525664,8,Medium
525666,11,High
525667,6,Promising
525668,10,High
525671,12,High
525672,8,Medium
525673,11,High
525676,4,Needs Attention
525677,6,Promising
525678,12,High
525680,4,Needs Attention
525686,9,High
525688,10,High
525691,3,Require Activation
525693,6,Promising
525694,11,High
525700,11,High
525701,4,Needs Attention
525702,8,Medium
525704,11,High
525705,4,Needs Attention
525707,11,High
525708,5,Promising
525710,3,Require Activation
525711,3,Require Activation
525712,8,Medium
525714,4,Needs Attention
525717,6,Promising
525718,8,Medium
525719,6,Promising
525721,5,Promising
525724,4,Needs Attention
525725,10,High
525726,5,Needs Attention
525731,5,Promising
525732,7,Medium
525733,6,Promising
525734,11,High
525735,10,High
525736,7,Medium
525739,6,Promising
525744,12,High
525745,6,Promising
525746,10,High
525747,11,High
525750,7,Medium
525753,9,High
525755,6,Promising
525756,7,Medium
525759,4,Needs Attention
525760,7,Medium
525761,4,Needs Attention
525762,10,High
525763,9,High
525764,8,Medium
525765,3,Require Activation
525766,7,Medium
525767,5,Promising
525768,4,Needs Attention
525769,9,High
525770,7,Medium
525772,5,Needs Attention
525773,11,High
525774,12,High
525776,12,High
525777,5,Promising
525778,3,Require Activation
525781,3,Require Activation
525782,6,Promising
525783,7,Medium
525787,12,High
525788,10,High
525790,10,High
525792,10,High
525797,3,Require Activation
525800,4,Needs Attention
525804,8,Medium
525805,11,High
525806,10,High
525807,5,Promising
525808,8,Medium
525812,3,Require Activation
525817,3,Require Activation
525819,3,Require Activation
525820,5,Promising
525822,11,High
525823,3,Require Activation
525825,9,High
525835,12,High
525837,12,High
525844,11,High
525850,11,High
525853,11,High
525854,12,High
525857,9,High
525858,12,High
525859,5,Promising
525860,10,High
525861,11,High
525863,9,High
525867,8,Medium
525868,8,Medium
525870,5,Promising
525872,5,Promising
525873,7,Medium
525874,12,High
525879,3,Require Activation
525881,10,High
525884,7,Medium
525885,8,Medium
525887,7,Medium
525891,9,High
525892,12,High
525894,9,High
525898,8,Medium
525899,3,Require Activation
525900,3,Require Activation
525903,8,Medium
525905,3,Require Activation
525906,9,High
525910,5,Promising
525911,9,High
525913,10,High
525915,9,High
525918,6,Promising
525919,5,Promising
525921,10,High
525925,9,High
525927,9,High
525928,3,Require Activation
525929,3,Require Activation
525930,6,Needs Attention
525931,7,Medium
525933,9,High
525934,8,Medium
525938,6,Promising
525943,5,Promising
525944,12,High
525945,4,Needs Attention
525946,12,High
525948,9,High
525949,9,High
525950,10,High
525952,4,Needs Attention
525953,3,Require Activation
525954,9,High
525959,11,High
525960,10,High
525961,11,High
525963,11,High
525966,11,High
525967,7,Medium
525968,3,Require Activation
525972,3,Require Activation
525975,8,Medium
525976,10,High
525977,4,Needs Attention
525978,11,High
525980,8,Medium
525981,12,High
525983,4,Needs Attention
525984,9,High
525987,11,High
525988,6,Promising
525990,12,High
525991,4,Needs Attention
525993,10,High
525994,3,Require Activation
525995,3,Require Activation
526001,12,High
526004,3,Require Activation
526008,9,High
526009,7,Medium
526010,12,High
526011,10,High
526015,7,Medium
526016,12,High
526017,8,Medium
526019,6,Promising
526020,9,High
526021,11,High
526022,9,High
526024,8,Medium
526025,9,High
526026,6,Promising
526027,5,Promising
526028,3,Require Activation
526030,11,High
526033,3,Require Activation
526035,5,Promising
526037,11,High
526040,6,Promising
526042,11,High
526044,9,High
526045,8,Medium
526047,4,Needs Attention
526049,6,Promising
526050,6,Promising
526052,7,Medium
526055,3,Require Activation
526058,3,Require Activation
526060,12,High
526061,9,High
526062,8,Medium
526064,4,Needs Attention
526065,12,High
526069,9,High
526071,10,High
526074,3,Require Activation
526075,9,High
526076,5,Promising
526077,3,Require Activation
526078,11,High
526079,9,High
526083,4,Needs Attention
526084,8,Medium
526090,12,High
526091,7,Medium
526093,4,Needs Attention
526096,5,Promising
526097,6,Promising
526098,3,Require Activation
526100,9,High
526102,10,High
526103,11,High
526104,5,Promising
526108,11,High
526110,4,Needs Attention
526112,6,Promising
526115,11,High
526117,5,Promising
526120,5,Promising
526125,3,Require Activation
526126,12,High
526127,10,High
526128,9,High
526129,7,Medium
526130,3,Require Activation
526132,5,Promising
526133,4,Needs Attention
526134,9,High
526135,8,Medium
526136,7,Medium
526137,8,Medium
526139,10,High
526143,7,Medium
526144,9,High
526145,8,Medium
526146,11,High
526148,9,High
526151,5,Promising
526152,10,High
526154,10,High
526157,10,High
526159,6,Promising
526160,3,Require Activation
526163,12,High
526165,4,Needs Attention
526168,10,High
526171,6,Promising
526172,8,Medium
526174,3,Require Activation
526175,11,High
526176,11,High
526177,10,High
526179,3,Require Activation
526184,10,High
526185,3,Require Activation
526186,9,High
526187,10,High
526188,4,Needs Attention
526189,12,High
526190,11,High
526192,10,High
526194,12,High
526196,10,High
526197,11,High
526198,12,High
526199,8,Medium
526205,12,High
526206,3,Require Activation
526207,5,Promising
526211,4,Needs Attention
526217,9,High
526219,11,High
526223,3,Require Activation
526224,6,Promising
526225,8,Medium
526230,5,Promising
526231,6,Promising
526232,7,Medium
526239,3,Require Activation
526240,9,High
526241,6,Promising
526242,7,Medium
526245,10,High
526251,8,Medium
526257,8,Medium
526258,4,Needs Attention
526259,7,Medium
526260,6,Promising
526261,6,Promising
526262,12,High
526263,3,Require Activation
526264,8,Medium
526265,7,Medium
526266,7,Medium
526271,3,Require Activation
526273,5,Promising
526280,11,High
526281,11,High
526284,6,Promising
526288,10,High
526290,5,Promising
526291,4,Needs Attention
526293,9,High
526294,9,High
526295,3,Require Activation
526297,8,Medium
526298,6,Needs Attention
526300,8,Medium
526301,6,Promising
526302,8,Medium
526307,4,Needs Attention
526308,8,Medium
526309,8,Medium
526310,6,Needs Attention
526312,11,High
526313,4,Needs Attention
526314,12,High
526315,10,High
526316,10,High
526318,10,High
526319,9,High
526322,4,Needs Attention
526323,5,Promising
526325,6,Promising
526330,8,Medium
526334,4,Needs Attention
526335,7,Medium
526337,10,High
526341,5,Promising
526343,3,Require Activation
526345,8,Medium
526346,8,Medium
526350,3,Require Activation
526353,6,Needs Attention
526354,10,High
526355,9,High
526360,6,Promising
526362,8,Medium
526363,3,Require Activation
526364,3,Require Activation
526366,5,Needs Attention
526367,3,Require Activation
526370,8,Medium
526372,6,Promising
526376,10,High
526381,3,Require Activation
526384,5,Promising
526385,6,Promising
526388,6,Promising
526389,8,Medium
526390,12,High
526391,5,Needs Attention
526392,11,High
526393,9,High
526394,10,High
526398,5,Promising
526399,9,High
526400,4,Needs Attention
526401,7,Medium
526405,11,High
526407,5,Promising
526408,9,High
526409,8,Medium
526413,4,Needs Attention
526416,12,High
526422,4,Needs Attention
526427,6,Promising
526428,7,Medium
526429,7,Medium
526431,6,Promising
526432,11,High
526436,6,Promising
526437,12,High
526438,7,Medium
526440,8,Medium
526441,6,Promising
526443,9,High
526446,4,Needs Attention
526448,11,High
526450,9,High
526451,3,Require Activation
526454,7,Medium
526455,8,Medium
526456,3,Require Activation
526457,4,Needs Attention
526458,5,Promising
526459,12,High
526461,10,High
526463,3,Require Activation
526465,11,High
526467,3,Require Activation
526468,11,High
526469,3,Require Activation
526474,7,Medium
526475,9,High
526477,11,High
526479,12,High
526480,5,Promising
526485,7,Medium
526486,6,Promising
526488,7,Medium
526490,11,High
526492,10,High
526500,10,High
526503,10,High
526505,3,Require Activation
526506,8,Medium
526510,3,Require Activation
526512,8,Medium
526517,11,High
526518,6,Promising
526519,3,Require Activation
526524,10,High
526525,10,High
526526,9,High
526529,3,Require Activation
526530,6,Promising
526532,3,Require Activation
526534,4,Needs Attention
526535,12,High
526536,12,High
526537,10,High
526540,6,Promising
526542,3,Require Activation
526546,9,High
526547,5,Promising
526549,8,Medium
526551,9,High
526552,5,Promising
526553,12,High
526554,11,High
526556,5,Promising
526557,9,High
526558,6,Promising
526561,8,Medium
526564,6,Promising
526565,5,Promising
526569,5,Promising
526571,6,Promising
526572,11,High
526573,3,Require Activation
526574,7,Medium
526577,5,Promising
526579,4,Needs Attention
526582,6,Promising
526583,6,Promising
526584,6,Promising
526586,6,Promising
526590,11,High
526591,6,Promising
526593,6,Promising
526594,6,Promising
526596,4,Needs Attention
526597,10,High
526598,12,High
526600,3,Require Activation
526603,3,Require Activation
526607,3,Require Activation
526608,10,High
526610,7,Medium
526613,7,Medium
526614,3,Require Activation
526615,8,Medium
526616,3,Require Activation
526617,8,Medium
526618,7,Medium
526619,6,Promising
526620,3,Require Activation
526621,3,Require Activation
526622,3,Require Activation
526627,3,Require Activation
526628,3,Require Activation
526630,8,Medium
526631,4,Needs Attention
526632,4,Needs Attention
526635,4,Needs Attention
526638,8,Medium
526640,9,High
526645,3,Require Activation
526647,3,Require Activation
526648,9,High
526650,3,Require Activation
526651,9,High
526655,7,Medium
526656,9,High
526657,9,High
526659,6,Promising
526660,10,High
526661,3,Require Activation
526662,10,High
526664,6,Promising
526666,6,Needs Attention
526667,6,Promising
526668,9,High
526670,3,Require Activation
526672,9,High
526673,3,Require Activation
526674,5,Promising
526675,8,Medium
526677,8,Medium
526678,8,Medium
526679,6,Promising
526681,7,Medium
526682,4,Needs Attention
526683,10,High
526685,7,Medium
526686,6,Promising
526687,5,Promising
526688,5,Promising
526689,5,Promising
526691,3,Require Activation
526697,8,Medium
526698,9,High
526701,5,Promising
526702,9,High
526703,11,High
526704,5,Promising
526705,9,High
526709,11,High
526710,4,Needs Attention
526711,7,Medium
526713,8,Medium
526715,6,Promising
526716,3,Require Activation
526717,10,High
526720,7,Medium
526721,3,Require Activation
526722,7,Medium
526724,8,Medium
526726,9,High
526727,11,High
526728,12,High
526729,6,Promising
526730,8,Medium
526731,5,Promising
526732,9,High
526733,7,Medium
526734,5,Promising
526735,9,High
526736,8,Medium
526737,7,Medium
526738,5,Promising
526739,8,Medium
526743,7,Medium
526746,3,Require Activation
526747,12,High
526749,7,Medium
526750,5,Promising
526752,8,Medium
526753,10,High
526754,7,Medium
526755,10,High
526756,4,Needs Attention
526758,8,Medium
526759,3,Require Activation
526761,7,Medium
526762,3,Require Activation
526763,11,High
526765,7,Medium
526766,4,Needs Attention
526767,11,High
526768,3,Require Activation
526770,6,Promising
526771,7,Medium
526773,5,Promising
526776,11,High
526782,10,High
526786,8,Medium
526788,6,Needs Attention
526790,11,High
526791,8,Medium
526794,6,Promising
526795,9,High
526797,3,Require Activation
526798,3,Require Activation
526799,3,Require Activation
526801,8,Medium
526804,7,Medium
526805,3,Require Activation
526806,5,Needs Attention
526807,11,High
526809,3,Require Activation
526819,8,Medium
526821,11,High
526822,8,Medium
526823,3,Require Activation
526824,10,High
526825,9,High
526827,9,High
526828,10,High
526829,3,Require Activation
526837,3,Require Activation
526838,8,Medium
526840,8,Medium
526845,10,High
526846,10,High
526847,3,Require Activation
526848,3,Require Activation
526850,3,Require Activation
526851,10,High
526852,11,High
526854,11,High
526858,4,Needs Attention
526860,8,Medium
526862,4,Needs Attention
526864,6,Promising
526865,3,Require Activation
526866,10,High
526867,6,Promising
526870,7,Medium
526871,3,Require Activation
526872,7,Medium
526875,3,Require Activation
526876,11,High
526879,8,Medium
526880,9,High
526881,4,Needs Attention
526883,3,Require Activation
526885,7,Medium
526887,6,Promising
526888,6,Promising
526889,8,Medium
526893,9,High
526905,3,Require Activation
526908,3,Require Activation
526910,3,Require Activation
526912,4,Needs Attention
526913,8,Medium
526915,10,High
526916,12,High
526921,11,High
526923,3,Require Activation
526924,5,Promising
526925,3,Require Activation
526926,4,Needs Attention
526929,10,High
526931,3,Require Activation
526933,8,Medium
526934,11,High
526936,12,High
526937,3,Require Activation
526938,7,Medium
526941,8,Medium
526944,7,Medium
526945,3,Require Activation
526947,3,Require Activation
