ClienteCodigo,RFM_Score,RFM_Level
0000429061,12,High
0000429065,4,Needs Attention
0000429066,9,High
0000429075,9,High
0000429076,12,High
0000429078,5,Promising
0000429087,10,High
0000429090,7,Medium
0000429094,6,Promising
0000429096,6,Promising
0000429099,11,High
0000429109,10,High
0000429110,5,Needs Attention
0000429116,10,High
0000429120,8,Medium
0000429142,12,High
0000429143,11,High
0000429150,9,High
0000429153,8,Medium
0000429166,5,Promising
0000429186,6,Promising
0000429187,12,High
0000429189,7,Medium
0000429190,11,High
0000429191,12,High
0000429200,8,Medium
0000429201,10,High
0000429204,10,High
0000429206,10,High
0000429218,9,High
0000429224,9,High
0000429225,11,High
0000429235,11,High
0000429251,11,High
0000429253,9,High
0000429254,10,High
0000429256,10,High
0000429261,9,High
0000429262,4,Needs Attention
0000429272,11,High
0000429274,6,Promising
0000429276,3,Require Activation
0000429277,9,High
0000429284,5,Promising
0000429289,11,High
0000429290,11,High
0000429304,9,High
0000429314,8,Medium
0000429315,10,High
0000429316,11,High
0000429319,12,High
0000429323,8,Medium
0000429329,10,High
0000429330,3,Require Activation
0000429335,3,Require Activation
0000429340,12,High
0000429342,9,High
0000429357,5,Promising
0000429362,11,High
0000429364,7,Medium
0000429367,4,Needs Attention
0000429371,9,High
0000429372,8,Medium
0000429373,3,Require Activation
0000429384,3,Require Activation
0000429386,6,Promising
0000429400,5,Promising
0000429406,9,High
0000429408,9,High
0000429410,12,High
0000429412,10,High
0000429414,11,High
0000429416,12,High
0000429419,3,Require Activation
0000429424,7,Medium
0000429425,6,Promising
0000429438,8,Medium
0000429439,3,Require Activation
0000429460,11,High
0000429466,3,Require Activation
0000429467,9,High
0000429474,4,Needs Attention
0000429476,10,High
0000429480,8,Medium
0000429486,7,Medium
0000429489,3,Require Activation
0000429506,6,Needs Attention
0000429507,11,High
0000429510,7,Medium
0000429511,9,High
0000429522,6,Promising
0000429543,11,High
0000429549,8,Medium
0000429552,9,High
0000429553,6,Promising
0000429555,8,Medium
0000429557,4,Needs Attention
0000429558,12,High
0000429564,10,High
0000429565,6,Promising
0000429566,9,High
0000429582,7,Medium
0000429584,6,Promising
0000429585,7,Medium
0000429589,8,Medium
0000429591,5,Promising
0000429597,8,Medium
0000429601,12,High
0000429615,9,High
0000429616,10,High
0000429617,9,High
0000429618,8,Medium
0000429619,8,Medium
0000429630,11,High
0000429638,10,High
0000429647,8,Medium
0000429651,12,High
0000429667,8,Medium
0000429671,3,Require Activation
0000429674,10,High
0000429681,7,Medium
0000429683,10,High
0000429687,8,Medium
0000429699,10,High
0000429706,11,High
0000429709,11,High
0000429710,6,Promising
0000429711,9,High
0000429720,12,High
0000429725,3,Require Activation
0000429736,8,Medium
0000429747,9,High
0000429751,10,High
0000429753,8,Medium
0000429754,12,High
0000429759,10,High
0000429765,11,High
0000429768,3,Require Activation
0000429772,11,High
0000429777,11,High
0000429780,12,High
0000429781,7,Medium
0000429788,9,High
0000429790,8,Medium
0000429808,8,Medium
0000429812,12,High
0000429815,8,Medium
0000429827,9,High
0000429841,4,Needs Attention
0000429849,10,High
0000429857,9,High
0000429861,10,High
0000429866,9,High
0000429868,12,High
0000429870,11,High
0000429876,10,High
0000429877,3,Require Activation
0000429880,10,High
0000429897,12,High
0000429902,11,High
0000429905,11,High
0000429917,10,High
0000429920,11,High
0000429924,9,High
0000429931,6,Promising
0000429936,7,Medium
0000429938,11,High
0000429961,9,High
0000429962,3,Require Activation
0000429974,6,Promising
0000429979,11,High
0000429983,3,Require Activation
0000429992,5,Promising
0000429993,10,High
0000429994,12,High
0000429995,12,High
0000430007,12,High
0000430008,3,Require Activation
0000430012,8,Medium
0000430014,9,High
0000430020,5,Promising
0000430024,9,High
0000430027,9,High
0000430029,9,High
0000430032,4,Needs Attention
0000430036,10,High
0000430048,8,Medium
0000430053,6,Promising
0000430065,7,Medium
0000430070,8,Medium
0000430073,10,High
0000430082,8,Medium
0000430083,3,Require Activation
0000430084,3,Require Activation
0000430095,4,Needs Attention
0000430096,11,High
0000430113,3,Require Activation
0000430114,9,High
0000430123,12,High
0000430134,10,High
0000430139,7,Medium
0000430151,4,Needs Attention
0000430157,10,High
0000430167,9,High
0000430181,5,Promising
0000430183,9,High
0000430192,8,Medium
0000430194,3,Require Activation
0000430206,9,High
0000430207,10,High
0000430208,11,High
0000430211,12,High
0000430215,11,High
0000430219,3,Require Activation
0000430220,10,High
0000430221,11,High
0000430226,11,High
0000430231,12,High
0000430232,7,Medium
0000430243,4,Needs Attention
0000430248,10,High
0000430264,10,High
0000430275,11,High
0000430287,10,High
0000430288,4,Needs Attention
0000430293,7,Medium
0000430314,6,Needs Attention
0000430322,7,Medium
0000430338,10,High
0000430342,3,Require Activation
0000430349,8,Medium
0000430359,8,Medium
0000430360,7,Medium
0000430370,7,Needs Attention
0000430371,9,High
0000430372,8,Medium
0000430381,8,Medium
0000430393,8,Medium
0000430401,10,High
0000430404,6,Promising
0000430406,8,Medium
0000430407,7,Medium
0000430414,8,Medium
0000430419,3,Require Activation
0000430422,10,High
0000430425,10,High
0000430434,6,Promising
0000430439,8,Medium
0000430445,6,Promising
0000430446,10,High
0000430452,3,Require Activation
0000430458,12,High
0000430459,6,Needs Attention
0000430461,12,High
0000430463,12,High
0000430465,8,Medium
0000430488,10,High
0000430511,7,Medium
0000430516,3,Require Activation
0000430521,3,Require Activation
0000430526,5,Promising
0000430527,7,Medium
0000430528,12,High
0000430530,11,High
0000430535,8,Medium
0000430540,11,High
0000430541,9,High
0000430542,10,High
0000430545,11,High
0000430549,7,Medium
0000430570,11,High
0000430575,9,High
0000430579,3,Require Activation
0000430593,9,High
0000430601,6,Promising
0000430611,7,Medium
0000430629,3,Require Activation
0000430630,10,High
0000430641,8,Medium
0000430656,6,Promising
0000430657,11,High
0000430664,3,Require Activation
0000430677,8,Medium
0000430678,10,High
0000430684,7,Medium
0000430688,11,High
0000430694,6,Promising
0000430695,10,High
0000430698,8,Medium
0000430704,7,Medium
0000430723,9,High
0000430734,12,High
0000430742,10,High
0000430745,4,Needs Attention
0000430758,10,High
0000430773,5,Promising
0000430778,12,High
0000430793,8,Medium
0000430797,11,High
0000430809,11,High
0000430815,6,Promising
0000430818,3,Require Activation
0000430821,8,Medium
0000430825,10,High
0000430830,9,High
0000430831,11,High
0000430833,8,Medium
0000430834,5,Promising
0000430840,10,High
0000430842,8,Medium
0000430855,12,High
0000430891,8,Medium
0000430904,3,Require Activation
0000430906,9,High
0000430909,9,High
0000430912,12,High
0000430937,5,Promising
0000430950,7,Medium
0000430952,7,Medium
0000430970,11,High
0000430973,8,Medium
0000430975,10,High
0000430980,9,High
0000430984,11,High
0000430986,12,High
0000430987,12,High
0000430991,6,Promising
0000430997,7,Medium
0000431001,11,High
0000431006,12,High
0000431022,7,Medium
0000431029,12,High
0000431037,9,High
0000431039,12,High
0000431044,8,Medium
0000431045,11,High
0000431047,11,High
0000431050,7,Medium
0000431069,11,High
0000431072,12,High
0000431076,12,High
0000431079,12,High
0000431088,9,High
0000431099,12,High
0000431102,10,High
0000431106,4,Needs Attention
0000431134,7,Medium
0000431135,6,Promising
0000431136,8,Medium
0000431159,12,High
0000431161,9,High
0000431177,4,Needs Attention
0000431182,3,Require Activation
0000431188,7,Medium
0000431189,11,High
0000431192,8,Medium
0000431196,11,High
0000431202,11,High
0000431207,8,Medium
0000431209,11,High
0000431222,6,Promising
0000431240,10,High
0000431244,12,High
0000431245,8,Medium
0000431253,3,Require Activation
0000431261,10,High
0000431272,6,Promising
0000431282,6,Promising
0000431293,10,High
0000431301,6,Needs Attention
0000431303,7,Medium
0000431304,12,High
0000431306,3,Require Activation
0000431310,4,Needs Attention
0000431331,7,Medium
0000431334,11,High
0000431346,7,Medium
0000431351,7,Medium
0000431356,3,Require Activation
0000431383,3,Require Activation
0000431394,11,High
0000431401,9,High
0000431410,8,Medium
0000431439,10,High
0000431450,11,High
0000431451,7,Medium
0000431454,7,Medium
0000431457,3,Require Activation
0000431464,8,Medium
0000431477,4,Needs Attention
0000431485,11,High
0000431488,11,High
0000431490,12,High
0000431492,10,High
0000431498,4,Needs Attention
0000431508,10,High
0000431512,8,Medium
0000431514,12,High
0000431521,4,Needs Attention
0000431535,3,Require Activation
0000431574,9,High
0000431578,10,High
0000431580,9,High
0000431589,8,Medium
0000431593,3,Require Activation
0000431599,5,Promising
0000431602,12,High
0000431609,9,High
0000431615,9,High
0000431616,3,Require Activation
0000431621,3,Require Activation
0000431622,3,Require Activation
0000431630,6,Promising
0000431631,7,Medium
0000431637,9,High
0000431646,10,High
0000431651,8,Medium
0000431661,9,High
0000431680,10,High
0000431684,11,High
0000431687,3,Require Activation
0000431701,10,High
0000431706,12,High
0000431735,12,High
0000431736,9,High
0000431741,9,High
0000431771,4,Needs Attention
0000431775,3,Require Activation
0000431780,5,Promising
0000431788,3,Require Activation
0000431805,8,Medium
0000431816,9,High
0000431817,7,Medium
0000431821,6,Promising
0000431822,5,Promising
0000431825,5,Promising
0000431826,8,Medium
0000431836,7,Medium
0000431839,3,Require Activation
0000431847,6,Promising
0000431850,9,High
0000431860,5,Promising
0000431866,7,Medium
0000431873,8,Medium
0000431875,5,Promising
0000431882,4,Needs Attention
0000431885,3,Require Activation
0000431889,6,Promising
0000431891,7,Medium
0000431892,12,High
0000431894,5,Promising
0000431901,3,Require Activation
0000431903,3,Require Activation
0000431904,9,High
0000431914,3,Require Activation
0000431917,3,Require Activation
0000431921,7,Medium
0000431922,8,Medium
0000431925,3,Require Activation
0000431927,6,Promising
0000431945,8,Medium
0000431947,9,High
0000431948,6,Promising
0000431954,7,Medium
0000431958,4,Needs Attention
0000431966,4,Needs Attention
0000431969,4,Needs Attention
0000431970,5,Promising
0000431972,3,Require Activation
0000431976,5,Promising
0000431988,9,High
0000431991,6,Promising
0000431992,6,Promising
0000432011,5,Promising
0000432015,6,Promising
0000432018,8,Medium
0000432019,8,Medium
0000432020,3,Require Activation
0000432022,10,High
0000432023,5,Promising
0000432025,9,High
0000432029,4,Needs Attention
0000432030,3,Require Activation
0000432032,6,Promising
0000432037,3,Require Activation
0000432044,6,Promising
0000432046,5,Promising
0000432064,4,Needs Attention
0000432070,10,High
0000432078,6,Promising
0000432084,4,Needs Attention
0000432085,7,Medium
0000432086,4,Needs Attention
0000432090,6,Promising
0000432096,3,Require Activation
0000432101,3,Require Activation
0000432106,6,Promising
0000432107,6,Promising
0000432110,5,Promising
0000432111,7,Medium
0000432115,6,Promising
0000432117,4,Needs Attention
0000432122,6,Promising
0000432123,5,Promising
0000432126,5,Promising
0000432128,8,Medium
0000432132,9,High
0000432136,4,Needs Attention
0000432137,5,Promising
0000432146,10,High
0000432154,9,High
0000432155,4,Needs Attention
0000432156,6,Promising
0000432170,8,Medium
0000432179,3,Require Activation
0000432180,3,Require Activation
0000432187,6,Promising
0000432206,5,Promising
0000432211,4,Needs Attention
0000432216,8,Medium
0000432218,4,Needs Attention
0000432221,6,Promising
0000432227,7,Medium
0000432229,6,Promising
0000432233,6,Promising
0000432234,11,High
0000432241,9,High
0000432246,9,High
0000432247,5,Promising
0000432264,3,Require Activation
0000432270,11,High
0000432271,6,Promising
0000432272,11,High
0000432274,10,High
0000432278,3,Require Activation
0000432292,5,Promising
0000432311,4,Needs Attention
0000432334,6,Promising
0000432346,7,Medium
0000432348,9,High
0000432351,9,High
0000432358,9,High
0000432372,4,Needs Attention
0000432379,9,High
0000432386,10,High
0000432395,8,Medium
0000432399,11,High
0000432403,5,Promising
0000432405,3,Require Activation
0000432408,6,Promising
0000432423,5,Promising
0000432424,7,Medium
0000432427,8,Medium
0000432432,4,Needs Attention
0000432451,10,High
0000432460,4,Needs Attention
0000432481,11,High
0000432495,3,Require Activation
0000432496,8,Medium
0000432500,10,High
0000432501,7,Medium
0000432505,10,High
0000432507,5,Promising
0000432512,5,Promising
0000432516,9,High
0000432521,11,High
0000432523,7,Medium
0000432534,3,Require Activation
0000432548,8,Medium
0000432559,8,Medium
0000432560,3,Require Activation
0000432572,3,Require Activation
0000432595,3,Require Activation
0000432618,7,Medium
0000432635,5,Promising
0000432648,7,Medium
0000432656,8,Medium
0000432659,5,Promising
0000432669,7,Medium
0000432673,10,High
0000432674,4,Needs Attention
0000432675,12,High
0000432680,7,Medium
0000432683,6,Promising
0000432690,7,Medium
0000432692,4,Needs Attention
0000432698,4,Needs Attention
0000432704,8,Medium
0000432705,11,High
0000432707,4,Needs Attention
0000432709,9,High
0000432710,3,Require Activation
0000432712,8,Medium
0000432723,7,Medium
0000432728,8,Medium
0000432735,4,Needs Attention
0000432737,10,High
0000432739,9,High
0000432741,4,Needs Attention
0000432744,9,High
0000432757,8,Medium
0000432763,8,Medium
0000432770,8,Medium
0000432774,10,High
0000432775,3,Require Activation
0000432777,9,High
0000432783,8,Medium
0000432793,8,Medium
0000432798,6,Promising
0000432803,11,High
0000432809,10,High
0000432812,4,Needs Attention
0000432828,10,High
0000432829,7,Medium
0000432836,3,Require Activation
0000432842,9,High
0000432858,9,High
0000432861,8,Medium
0000432870,5,Promising
0000432876,5,Promising
0000432881,8,Medium
0000432888,9,High
0000432895,8,Medium
0000432904,3,Require Activation
0000432906,11,High
0000432910,10,High
0000432916,9,High
0000432930,3,Require Activation
0000432936,3,Require Activation
0000432937,6,Promising
0000432938,4,Needs Attention
0000432941,9,High
0000432946,5,Promising
0000432952,8,Medium
0000432965,4,Needs Attention
0000432971,3,Require Activation
